Profile-ID,Consumer-ID,Customer-Name,Session-ID,Transaction-Reference,Transaction-Amount,Currency,Transaction-Type,Transaction-Status,Account-Number,Account-Balance,Merchant-ID,Merchant-Name,Fraud-Flag,Timestamp
6471962,CUST-6758,Eva Green,cc164635-2ae3-4627-a18b-4ecd40e50eab,0a247177-ffbb-4cd8-ab64-3bce3724b713,336.57,JPY,Transfer,Failed,ACC-799829,1437.47,MER-3960,Walmart,Yes,2022-08-17 08:45:17
6874537,CUST-5744,Charlie Davis,2e5e3046-e660-4da7-8f6f-fa707fb1258f,080d214d-048d-490a-a008-94a849463ac2,71.63,JPY,Transfer,Completed,ACC-928697,263.5,MER-4409,Spotify,Yes,2022-06-08 23:00:08
4576172,CUST-5715,Jane Smith,8ffa64fd-8110-4de0-95d0-ce0b018d5bde,1e4d35db-acc0-441c-b345-52e4acd947fa,71.51,GBP,Withdrawal,Pending,ACC-180489,2922.51,MER-7850,Apple Store,Yes,2022-01-03 03:55:37
4718547,CUST-6542,Jackie O'Neil,0e2cfff2-5584-4544-95c3-117f9196617e,4bea4584-80a0-4a21-985f-e1e8cbde32f7,457.03,GBP,Purchase,Completed,ACC-318498,9164.3,MER-4393,Starbucks,Yes,2022-07-29 03:25:22
6758695,CUST-2569,Ivy Nelson,f1544f5d-3208-40a9-a8f4-8af91e3c24c5,72094907-203b-498d-90cc-8d1b3bee3940,336.58,EUR,Purchase,Completed,ACC-653849,2992.62,MER-7132,Spotify,Yes,2022-12-15 09:43:15
4408569,CUST-7581,Nancy Stevens,253cd118-8a14-43a5-9d62-82e2f47e1529,16adcb7c-db1f-4a5e-872a-46f52fd71a72,387.79,GBP,Withdrawal,Failed,ACC-327402,5222.15,MER-6263,Best Buy,Yes,2022-09-23 00:07:45
7670480,CUST-6554,Jane Smith,3b5670a6-07f0-4cdd-bcf5-260311def71c,b9e23d10-f9f5-417c-8aa0-db6f4d4fc56f,277.76,USD,Refund,Completed,ACC-159530,805.1,MER-3219,Spotify,No,2022-12-22 06:34:01
7582462,CUST-3715,Henry Miller,e57d2855-1502-40ed-9648-ae698ad5aee1,4872fed8-233a-4339-a982-ef01f057e528,237.54,GBP,Purchase,Pending,ACC-987354,8921.32,MER-7597,Starbucks,No,2022-02-20 13:46:28
1755462,CUST-4646,Charlie Davis,52f7ab92-22b7-4295-ac75-546fbe60d25c,201fb086-0f99-4106-a277-32f0b9e64a35,6.81,USD,Refund,Pending,ACC-639585,8669.86,MER-1635,Shell Gas Station,Yes,2022-12-26 11:56:50
6149517,CUST-6013,Alice Johnson,8c801c93-1afe-4d1f-9970-9ad621792ec7,bbe7cf6a-9f72-4e0f-ae86-27488a9dbfd3,194.55,USD,Purchase,Failed,ACC-711695,7891.3,MER-5401,Amazon,No,2022-04-09 17:13:14
9876654,CUST-4067,Jane Smith,57e5382f-6fe2-4a3c-96e8-39a37f164840,c0bfe9b5-dbb6-475a-9698-0c13c9b9c71d,275.77,USD,Withdrawal,Failed,ACC-528677,1341.36,MER-8549,Uber,No,2022-09-20 08:02:18
8985818,CUST-6699,Kurt Peters,0fc6e7e1-16cb-41b6-9f3c-4fa83acf238d,a98a9429-17d4-4fab-a2fc-afd6d085be58,86.58,GBP,Transfer,Completed,ACC-337213,2101.65,MER-1555,Shell Gas Station,No,2022-09-25 15:39:10
1711700,CUST-8723,Bob Brown,2aa93503-20a0-44ef-9cef-01b0840f3fd9,f95b959b-8cb1-4522-92d4-8f67e898e9b1,241.67,GBP,Transfer,Completed,ACC-229464,6831.73,MER-4999,Spotify,Yes,2022-01-10 02:24:32
2990927,CUST-5035,Laura Quinn,10d60e12-b1ac-48c4-8947-f6f346c55149,73b0dcda-6273-4392-b827-9248428d11e5,242.39,USD,Purchase,Pending,ACC-493039,6592.16,MER-5973,Costco,No,2022-03-06 19:47:44
4117678,CUST-6300,Kurt Peters,d8cd88a8-86f5-4f99-b501-121bbcd3e93e,e2f8a229-79a4-4af1-a1c7-ad4a8a1b0ac1,317.63,GBP,Withdrawal,Pending,ACC-549538,6705.35,MER-7020,McDonald's,No,2022-10-12 07:03:40
7969444,CUST-1230,Henry Miller,26928ff9-34a5-4b76-920d-51495b0f4d35,b502f2bf-790b-4c19-9987-50f5be73840d,14.61,USD,Transfer,Pending,ACC-376446,9375.88,MER-4596,Google Play,No,2022-05-12 23:03:54
7204404,CUST-8217,Nancy Stevens,0b5fa87e-10e5-457f-9b2b-0c8d5b7147ee,0ef97781-5f92-484d-acac-cb644b00d862,129.87,USD,Withdrawal,Pending,ACC-250204,5318.0,MER-6160,Costco,Yes,2022-08-29 03:35:44
7429888,CUST-5579,Henry Miller,db6e41d2-786c-4bdc-8c27-45d590d4fe21,7457930e-0ffe-4d16-a801-c15fed2dcd79,475.04,GBP,Refund,Completed,ACC-632056,3799.98,MER-7128,Uber,No,2022-02-28 15:14:21
7084739,CUST-7541,Jackie O'Neil,1103fbb7-dee4-4022-936f-4892630c04f7,7cb661fe-ceb2-4600-954c-81635afee84a,478.0,JPY,Purchase,Pending,ACC-605550,6945.84,MER-7077,Zara,No,2022-01-23 06:36:16
4199683,CUST-7798,Bob Brown,a61f788d-9ca7-434f-8de6-bae0e95107c9,9d96a666-a927-476e-b231-e9e7aa0df517,52.32,EUR,Withdrawal,Pending,ACC-250345,3482.56,MER-1896,Uber,No,2022-01-20 06:00:41
1474552,CUST-2700,Frank Harris,5ee00e24-c8b6-4a6d-a4a5-be0e2f058125,2e755cef-29a9-44c5-8f50-18a3553a774f,234.24,EUR,Withdrawal,Pending,ACC-873635,2144.23,MER-4014,Google Play,No,2022-04-24 11:44:34
6740741,CUST-6638,Frank Harris,74c0a605-5899-4809-b321-75e77dd26ac4,219b35bc-9eff-49d9-bb9c-f1c874f8f0ee,336.14,EUR,Transfer,Pending,ACC-247413,6767.42,MER-7477,Home Depot,No,2022-06-28 08:37:45
4536910,CUST-8427,Frank Harris,a92381e9-2d3f-46e7-ae4b-0267c443aa6b,0068ce89-96eb-4a1f-8ae4-af2256ce0485,300.13,GBP,Purchase,Failed,ACC-582480,8819.94,MER-2703,Zara,Yes,2022-08-28 03:14:08
5194970,CUST-1364,Mike Rogers,161db8df-c009-4eb7-be37-aec174701e66,da087a56-3af8-4dfe-bffd-30be59c822e0,117.37,GBP,Transfer,Pending,ACC-831674,5490.18,MER-9922,McDonald's,Yes,2022-07-12 10:50:58
5364110,CUST-5890,Eva Green,aafa3a27-54b8-411b-9500-231391eeccd5,80af8f4f-020c-408b-a7b1-df7b2b86acae,330.02,JPY,Transfer,Pending,ACC-138638,476.02,MER-7472,Zara,No,2022-11-13 11:54:23
1411863,CUST-7892,Laura Quinn,bcfe4878-ab3d-4eda-b28f-244faef096d4,a3fbc36a-9670-4d6d-a4ae-4b326fcf3f88,359.71,JPY,Purchase,Completed,ACC-941884,9840.15,MER-2844,Zara,Yes,2022-04-25 04:20:33
5971096,CUST-4569,Jackie O'Neil,9097e21b-cd91-4554-b311-5a248f1f30d8,ddb536d0-780c-4a54-98e1-b43724b6a7e5,359.87,EUR,Purchase,Completed,ACC-138459,8087.54,MER-1648,Starbucks,Yes,2022-05-20 09:28:08
8520548,CUST-3403,Mike Rogers,dbbd208a-9d7d-419f-87ea-95298a6fac77,120053c5-0ae1-4723-856e-e2c0f379c932,178.09,JPY,Withdrawal,Pending,ACC-692637,9413.34,MER-9802,Starbucks,Yes,2022-12-29 16:11:24
6679496,CUST-3998,Bob Brown,37f86dae-e1b9-4595-9d99-ca459ede4488,72f11d8a-2eb0-4826-9211-251ebcb02702,171.71,JPY,Withdrawal,Completed,ACC-739779,9154.96,MER-9241,Best Buy,Yes,2022-11-16 04:54:54
9876010,CUST-3558,Eva Green,e062602a-f3a8-4c1a-8957-b33d2972dd27,d645fcab-84db-4010-9c67-1b3b6d0e9727,304.75,EUR,Refund,Completed,ACC-851952,5879.85,MER-6058,Spotify,Yes,2022-03-22 05:52:58
6319157,CUST-8582,Henry Miller,4905428b-dc53-4d17-90d3-a82199f74d70,231c5302-b379-4f4c-8e71-a1aa28ae566d,225.66,EUR,Transfer,Completed,ACC-949952,9397.83,MER-7665,Zara,No,2022-10-14 03:45:15
7468653,CUST-5496,Jackie O'Neil,ae001116-a24c-4600-962b-85afd8ee6b63,84ea88f3-38e4-47e6-a45e-8601f8516cc3,157.83,EUR,Refund,Failed,ACC-589823,9906.47,MER-9482,Google Play,No,2022-07-25 14:04:11
1519665,CUST-8844,Jane Smith,dc6244c6-3f79-40bc-a500-878f96ca6e50,07e068b0-7b02-4c12-8034-b37de10484d2,104.81,GBP,Refund,Failed,ACC-738916,8579.45,MER-9425,Uber,Yes,2022-01-14 00:10:27
5823703,CUST-3874,Alice Johnson,65f996af-f5df-437a-aa3c-38e93960051e,e0551ee2-be53-4832-8ae7-1db994f4ab20,372.54,GBP,Transfer,Completed,ACC-902548,6317.02,MER-8719,Shell Gas Station,No,2022-06-19 05:43:08
1545292,CUST-9619,John Doe,1e616e1b-9ee5-43a3-861d-7d3639866ab3,1d38ae30-9c3d-4417-a00a-aab6c81faa49,180.94,USD,Withdrawal,Failed,ACC-436461,8621.04,MER-8674,Uber,Yes,2022-12-29 13:24:01
2304243,CUST-8992,Jane Smith,5bea96c0-ceaa-4336-8d15-1b09ffaa17fb,5b93e566-cbce-4a2c-ab8f-7f9bd7d8204f,244.51,EUR,Refund,Completed,ACC-186478,2773.64,MER-1647,Zara,Yes,2022-11-06 03:57:38
9860401,CUST-8110,Nancy Stevens,e9e86c61-817f-4b21-8225-fa035ee49da6,98302245-7525-492e-9742-8521b47ab1ef,46.27,GBP,Refund,Pending,ACC-857689,2876.99,MER-8016,Costco,Yes,2022-05-09 13:05:54
4155017,CUST-8878,Frank Harris,82cc2a0c-f307-4428-b6cf-1d4ba1ed537b,4223cd7f-d37e-483f-b81c-e3338d0aea91,84.65,JPY,Transfer,Pending,ACC-234211,4784.78,MER-5576,Costco,Yes,2022-08-18 07:37:34
5901544,CUST-7837,Mike Rogers,a9fff1c0-9e9d-442f-991f-a217d03f7ce9,4a70fdf2-eb55-410c-849e-43a3fdfb7ba5,88.83,USD,Transfer,Pending,ACC-877233,190.06,MER-2010,Shell Gas Station,No,2022-12-10 02:21:57
8635669,CUST-6890,John Doe,e7d03ce8-6bde-4554-a963-0a372f22cba2,eacfe264-5bc4-4c7b-a955-32829f89b0c6,89.23,GBP,Transfer,Pending,ACC-176281,4717.01,MER-9216,Amazon,No,2022-03-05 18:14:53
2692490,CUST-6129,Kurt Peters,f1601fe1-6c25-49ce-824a-5b366d4efb5b,10c8bc68-01a3-4d84-8ec9-8c69a60599cf,300.71,JPY,Purchase,Failed,ACC-703980,5990.49,MER-5861,Zara,Yes,2022-06-01 07:06:01
9289059,CUST-8801,Alice Johnson,7948e06f-f5b9-4cef-b8cd-0cf9edf311f8,4aa9e3a6-39c7-4632-984d-96f6f9772e0a,265.63,USD,Refund,Completed,ACC-351692,3634.83,MER-5789,Zara,Yes,2022-07-10 19:22:25
7252321,CUST-3106,Bob Brown,19e0dd09-c916-4ebb-9f6c-f31a39d63443,6034190e-d52d-46c8-a823-3161d3a1fc9b,292.02,GBP,Withdrawal,Completed,ACC-934927,3082.57,MER-5312,Apple Store,Yes,2022-09-15 04:00:56
2937508,CUST-4481,Mike Rogers,dd0084b4-b922-49ec-bd7f-efa8722b5e8e,513ad5c2-c9bb-47fd-829d-e6081fe1aa17,286.93,JPY,Withdrawal,Completed,ACC-852422,9771.25,MER-5560,Zara,No,2022-03-20 10:58:51
5766909,CUST-5474,Laura Quinn,fcf32945-16f4-4f5d-ab5e-a02e3cfd9914,e4da9860-013b-4144-9d6a-8be803e93819,307.34,GBP,Refund,Pending,ACC-284619,7401.69,MER-4108,Target,No,2022-03-10 11:32:15
9651653,CUST-1561,Henry Miller,ab7dcfde-112a-4b5e-b077-bc89e373de18,90bb8630-d79b-45d7-aea7-4da53aeb43e1,131.0,GBP,Purchase,Failed,ACC-263997,2699.45,MER-6651,Shell Gas Station,Yes,2022-12-23 00:59:04
3927046,CUST-8368,Bob Brown,0a111749-cd91-4749-b762-0907f95a05b8,d164cb13-fbd3-4de4-a2b0-b1089c7704f5,134.64,JPY,Withdrawal,Completed,ACC-177485,6675.99,MER-8465,Shell Gas Station,No,2022-09-05 07:42:38
7199869,CUST-9209,Frank Harris,13a1d3eb-85d6-4e76-92ad-9ad2621a795d,b9729a9d-4068-4b09-995d-2399a1554ac5,415.47,USD,Purchase,Pending,ACC-740741,9122.74,MER-8704,Starbucks,Yes,2022-10-26 19:05:10
6805265,CUST-4637,Kurt Peters,11293068-4db5-4ae1-abfc-ed034f17024f,3d0efe34-11ec-4961-8635-56735dcafb63,163.19,EUR,Refund,Completed,ACC-556945,1729.09,MER-4487,Walmart,No,2022-08-26 06:44:50
8241791,CUST-1094,Frank Harris,3ce51d3e-3b4a-4ead-9e1a-10a6f2da837b,e16b63e4-5d95-4edd-8103-7ace474d51b8,55.92,EUR,Refund,Completed,ACC-275573,9319.01,MER-5062,Home Depot,No,2022-01-10 21:15:33
9791277,CUST-5217,Eva Green,3b2a94bb-1bc4-41fb-a8a7-721d871a1aae,610ec4bd-7728-49c2-a7df-27627a8b0bdb,83.22,USD,Purchase,Completed,ACC-577307,5960.63,MER-6285,Target,No,2022-02-19 04:38:07
2079312,CUST-6230,Henry Miller,75fa8149-9cd5-4a02-8adc-7d1152cae500,05aa0f92-11f7-43e0-8ae6-26126dc123c6,79.87,USD,Refund,Completed,ACC-775013,4243.36,MER-1824,Netflix,Yes,2022-10-15 08:44:37
5175415,CUST-9844,Ivy Nelson,d2a84959-5996-4318-ad2e-e8724bbbe179,70fbbb85-165e-44ea-a50c-a4fa0570b3df,13.66,GBP,Purchase,Pending,ACC-762578,6139.31,MER-2679,McDonald's,No,2022-04-19 09:50:26
5897654,CUST-4884,Bob Brown,1346ede9-ba0b-46d5-8d1c-38dce368c4b5,63e1b0cb-4f80-4ea1-9ebd-8ae4c2d75fcd,241.2,USD,Purchase,Completed,ACC-110360,4968.12,MER-3558,Spotify,Yes,2022-09-09 09:50:01
5648926,CUST-1119,Eva Green,57e53314-78ae-4abe-a3e9-974804f9840a,13d8eb5a-a5fd-4881-86f9-7d4d3acdb69c,61.64,USD,Transfer,Failed,ACC-167973,9358.25,MER-1294,Apple Store,No,2022-06-09 12:06:19
7473056,CUST-1722,Nancy Stevens,f661b847-2b06-4157-8b26-bfddef3dc080,c9c5da54-527d-43b1-be78-88a2fb1d6681,101.03,USD,Refund,Completed,ACC-123375,5678.41,MER-1210,Walmart,No,2022-04-17 10:31:51
9064825,CUST-4445,Nancy Stevens,3d03a076-cc89-474b-b747-6132e9deb6f3,19615e4d-6b77-422e-b126-040bcb59fa09,346.9,USD,Withdrawal,Completed,ACC-102501,242.81,MER-6765,Uber,Yes,2022-11-18 20:06:29
7282608,CUST-8075,Jackie O'Neil,ea111b86-682d-4b37-838a-a49e2704ac19,816604c4-662a-449d-a0c5-f9c3cf47dc15,131.19,GBP,Transfer,Pending,ACC-339400,380.64,MER-3681,Apple Store,Yes,2022-07-17 21:13:12
2393133,CUST-9107,Grace Lee,c70b57f4-f57f-4066-b696-c9a6cf05dfc2,19e3e94f-00dd-47ad-873e-934ae91e1935,414.73,EUR,Transfer,Failed,ACC-907726,1010.07,MER-7374,Uber,Yes,2022-01-31 05:34:48
6939018,CUST-3191,Mike Rogers,ee57863c-734c-47de-8e4e-a63290820a0e,4d1c78a1-ab6b-4ee5-8cf9-266f21cbb11b,385.98,USD,Transfer,Failed,ACC-539037,4804.18,MER-5581,Zara,Yes,2022-05-29 20:17:18
1619859,CUST-9892,Eva Green,4a598c7a-9aab-4e3e-8a5f-ad8b7c798092,b6cc7298-53d0-46fc-a3c1-cb39c331b845,490.94,EUR,Purchase,Pending,ACC-660421,6995.09,MER-9848,Amazon,No,2022-07-31 01:07:17
1216022,CUST-2750,Eva Green,2acfb356-7768-4b7f-8bab-55600d3a746d,dfc6bc8a-17c1-412a-b2b6-53b4766b704d,483.15,GBP,Purchase,Failed,ACC-317557,3920.12,MER-8255,Uber,Yes,2022-08-07 06:18:20
1651086,CUST-1889,Alice Johnson,05514e63-5d18-4cad-bb10-0b1dca29e69d,ab76a552-9ed5-498c-bf9f-b073544319e8,144.57,USD,Withdrawal,Failed,ACC-664431,6018.18,MER-7855,Google Play,No,2022-11-30 04:25:33
2153817,CUST-9147,Laura Quinn,467f8fac-1f81-4e3f-b1af-259b42ff0a63,c5d4665a-788e-4937-96a9-ebad346f9a75,440.18,USD,Withdrawal,Pending,ACC-892610,9484.65,MER-9541,Target,Yes,2022-01-29 19:06:02
9890012,CUST-5170,Jackie O'Neil,8cd3ae39-79d4-4130-97e5-d28f9d5302f0,b36f0d0c-503a-4008-ac6a-ee944a5b01cb,392.31,GBP,Transfer,Pending,ACC-524552,2231.23,MER-3050,Spotify,No,2022-12-02 13:39:30
3354750,CUST-8830,Mike Rogers,4e35c204-b960-427e-bf34-c0c42ce9d552,e743e28d-d182-4db7-a6d9-d676974bb73d,215.73,GBP,Refund,Failed,ACC-140648,1131.4,MER-9883,Home Depot,No,2022-08-22 13:22:45
3335899,CUST-5923,Bob Brown,60c776e6-c7cd-40ca-9dbb-0ad85b724034,d6944a34-5a32-4f1c-82b9-40af91866e98,,EUR,Withdrawal,Failed,ACC-121779,2738.21,MER-1261,Netflix,No,2022-08-31 12:16:19
6756363,CUST-5139,Charlie Davis,4b8fca39-d9cb-4387-9801-f9f77ae97757,88cf6530-5b6b-4258-864e-4bd583fd4feb,366.91,GBP,Purchase,Completed,ACC-191500,7901.81,MER-1601,Zara,Yes,2022-01-24 08:55:34
7033951,CUST-4381,Kurt Peters,805a6698-4683-42bf-b2b1-305d35a2e747,df2fcdec-52e8-428e-908c-9e49a10e1377,21.27,EUR,Refund,Pending,ACC-887880,7429.29,MER-1009,Google Play,Yes,2022-04-03 19:27:12
8250416,CUST-8762,John Doe,f49bd183-6862-43ec-81f1-e9b79a843605,d3be7554-b600-43b3-bf64-43062e483251,430.53,USD,Refund,Failed,ACC-569468,953.67,MER-6601,Google Play,No,2022-01-01 04:41:39
5686430,CUST-9323,Grace Lee,bc971710-1eb7-4054-81a1-be09e8f4b81b,ad89428d-60e8-4dd8-beaf-79de5df52af5,459.8,EUR,Withdrawal,Completed,ACC-447506,4908.27,MER-7751,Costco,No,2022-08-13 02:54:52
5857600,CUST-8274,Alice Johnson,7243e909-1c3a-44cb-9473-16e3e396009a,61052d54-ab39-47bf-a445-950fb2722c0e,137.44,USD,Transfer,Completed,ACC-127965,1760.1,MER-1523,Uber,No,2022-07-01 08:38:24
8216053,CUST-7829,Nancy Stevens,c01cbf2b-d3fd-41fb-8f94-f2ac26593cf0,648033cf-5a6b-401b-82d1-6a60f0f58de2,320.72,EUR,Purchase,Completed,ACC-770126,8257.86,MER-3764,Target,No,2022-07-18 15:23:28
3659977,CUST-2010,Jackie O'Neil,1211fbad-fb70-4f9b-aa6c-1523044c5ee4,f15df3b2-c84a-4c73-82fc-17fc72bf1d74,153.91,JPY,Withdrawal,Pending,ACC-847125,7513.79,MER-9430,Shell Gas Station,Yes,2022-08-13 20:02:09
9985597,CUST-6974,Nancy Stevens,ff55bba5-f71c-4796-bfd2-9b61ad5bcd0b,d9aa1bf8-899e-438a-95af-5d2e236f01c3,267.89,USD,Withdrawal,Failed,ACC-687600,1421.25,MER-6587,Shell Gas Station,Yes,2022-12-25 19:54:17
3902681,CUST-2782,Eva Green,ce228a9b-a469-427d-b68b-2eceb8a5719e,9c88f413-b7ee-4a19-b99c-f6f2a968b503,28.03,GBP,Purchase,Failed,ACC-416340,6925.0,MER-5477,Shell Gas Station,Yes,2022-04-23 04:15:43
5569567,CUST-1083,Grace Lee,40e95581-e6bf-4879-a35f-af6698379f46,1bf1a0c7-0921-4d92-8aad-3fd62885afa1,162.24,JPY,Purchase,Completed,ACC-558224,7365.36,MER-7803,Starbucks,No,2022-07-26 08:53:07
6525063,CUST-8619,Mike Rogers,8eeba00e-8964-47ef-8678-fa0fd6626627,5a316219-7635-459b-81a3-065e8789cb1d,360.54,EUR,Withdrawal,Pending,ACC-997967,4020.64,MER-5643,Netflix,No,2022-02-28 20:59:50
6580690,CUST-1009,Grace Lee,94889ab0-7871-479c-ad1d-e35ac808437c,5a283163-be15-410d-8a5e-cfe260076214,185.75,EUR,Withdrawal,Completed,ACC-253640,1467.86,MER-3067,Spotify,No,2022-11-04 09:16:23
4681833,CUST-5686,Mike Rogers,e3c27695-68d7-407e-b958-7462b012fdab,98417369-e268-4a7f-9aa0-9782277f2c1c,160.9,EUR,Transfer,Completed,ACC-569823,7222.37,MER-6058,McDonald's,Yes,2022-11-28 07:22:13
6457585,CUST-5243,Charlie Davis,71af9075-cd51-40f0-b472-0451cb01a3b5,8b855e76-8fe6-4042-a5d1-854aaf90de29,253.96,EUR,Refund,Failed,ACC-348355,8394.76,MER-1230,Costco,Yes,2022-06-16 06:19:32
2386662,CUST-8256,Bob Brown,b78cb7fa-41f9-44b5-8c4e-6330c60bfe86,4d0ee272-699b-4c97-b22f-9c3b996f2511,117.63,GBP,Withdrawal,Failed,ACC-795456,2274.28,MER-9296,Walmart,Yes,2022-02-28 13:17:00
6753093,CUST-3143,Nancy Stevens,fa2cfa97-5426-45e5-a9c5-6ddef0a62893,75cd33d1-addc-4262-a4ac-8a800c67aecd,190.63,EUR,Withdrawal,Pending,ACC-714306,5426.56,MER-2941,Apple Store,Yes,2022-04-20 18:14:43
9369631,CUST-2520,Laura Quinn,c11e1672-2e19-4d65-98d2-32bac51bc86f,049de5dc-3179-410c-a44f-e0afbea96d1d,40.26,USD,Transfer,Pending,ACC-457799,6952.69,MER-4809,Uber,Yes,2022-08-16 12:56:25
6200646,CUST-6092,Mike Rogers,986c9c22-fa47-4c12-a54f-cf6a049c1f67,b538f668-8415-499f-a871-3191db6d1c79,23.95,EUR,Withdrawal,Completed,ACC-313485,6070.17,MER-5226,Home Depot,No,2022-09-17 03:26:47
1342672,CUST-6452,Henry Miller,6e198c3e-2f0e-4cd7-b8f5-3bd617f66e87,b9025ca8-e4e9-4813-9a61-47743bfb36fb,361.48,GBP,Transfer,Completed,ACC-547438,5759.85,MER-8204,Starbucks,Yes,2022-06-17 17:39:14
9433537,CUST-6505,Eva Green,e7bc1520-2258-485a-80f4-72a153d0db33,7b37fa3b-8341-4881-9e68-b52cf403bf2e,416.01,GBP,Withdrawal,Pending,ACC-983568,4242.68,MER-6715,Netflix,No,2022-12-02 03:35:20
4473039,CUST-5475,Bob Brown,ae0c0c6a-a249-4c9e-8617-a9e95120b4f2,696b9773-5b04-4aa0-80bb-bcbdfda3d7b0,134.43,GBP,Purchase,Completed,ACC-574987,5217.29,MER-8387,Amazon,Yes,2022-03-12 15:07:26
8692036,CUST-8296,Frank Harris,0ed7b765-7270-48e5-bac6-56e05d7e15c4,ec787679-dd10-46b5-84cd-e4ddb500786f,290.41,EUR,Transfer,Pending,ACC-158438,8172.59,MER-4491,Best Buy,No,2022-09-18 18:21:58
9925273,CUST-6857,Bob Brown,922769bc-52fc-4f0a-add2-d9de5b438ae5,1975ec96-aeff-4e94-8320-ae340e8dcd69,354.34,USD,Transfer,Completed,ACC-575997,2078.63,MER-2708,Spotify,Yes,2022-06-23 23:14:37
