Profile-ID,Consumer-ID,Customer-Name,Session-ID,Transaction-Reference,Transaction-Amount,Currency,Transaction-Type,Transaction-Status,Account-Number,Account-Balance,Merchant-ID,Merchant-Name,Fraud-Flag,Timestamp
1884954,CUST-7017,Laura Quinn,a31cfb36-a4d1-4ba2-849c-23fb829a5069,d802610f-4cf1-4173-9968-9dd2bec3e762,207.44,JPY,Purchase,Pending,ACC-296554,3536.9,MER-4652,Spotify,True,2022-02-19 15:26:11
4324858,CUST-3960,Mike Rogers,2b1ce948-0a37-4fab-b72f-2f6e4cb005f0,42aea9db-b12e-4ea8-9654-f70d26da2863,261.65,GBP,Refund,Pending,ACC-317161,2725.13,MER-4976,McDonald's,True,2022-08-30 03:50:21
8482823,CUST-5897,Frank Harris,4b84a676-b008-43f7-a029-562898e1af07,81f30562-1b9e-40af-8288-cc846408ce12,377.86,USD,Purchase,Success,ACC-516765,1244.75,MER-9793,Google Play,True,2022-12-26 18:43:21
9145642,CUST-6375,Bob Brown,c15d1d7a-5f95-4a11-8d10-2172fed25a74,a8243e2b-24de-40ba-ae8c-5c3045e44954,40.35,EUR,Refund,Success,ACC-263810,5644.0,MER-7860,Zara,False,2022-03-24 09:38:23
1839782,CUST-7233,Henry Miller,eb9af507-ad59-43f0-a1a8-6eeaf58ef09f,f1674285-d2c0-4293-9462-874726d2c482,259.49,JPY,Refund,Pending,ACC-258887,5748.04,MER-2408,Walmart,False,2022-09-11 21:45:00
5779435,CUST-6830,John Doe,a7023a1a-9fe5-4535-a103-74fbfa670737,d327a949-9b47-41f2-950f-e452ba3bc99c,443.2,EUR,Purchase,Success,ACC-344791,4200.31,MER-8193,Spotify,True,2022-07-11 09:19:25
5068258,CUST-7592,Grace Lee,430c0ad8-dfdf-46e0-aa39-fc377c640163,911406d4-6005-4085-bc55-30a6d198c00d,323.69,JPY,Purchase,Success,ACC-205154,7681.38,MER-7044,Walmart,True,2022-10-04 15:37:22
3782211,CUST-6913,Henry Miller,dbe1ed22-2d46-45fe-990f-84b0db01c518,fbe9f816-b746-4016-a3ec-84d7b00a7c30,361.57,EUR,Purchase,Success,ACC-286078,2433.82,MER-4708,Spotify,False,2022-09-28 07:43:28
8995070,CUST-6461,Henry Miller,04a23a72-a859-48a5-bd32-b25afd72d3ff,60eea817-4306-4548-b3d8-6ef28f3c4e52,46.44,JPY,Debit,Pending,ACC-652847,786.56,MER-2845,Home Depot,False,2022-10-15 10:10:41
6819699,CUST-1011,Alice Johnson,2aec7fdf-f4f7-4a09-ad05-2943c721d31b,d5432943-67c0-48e9-a8ab-bb350f8be1aa,119.9,EUR,Debit,Pending,ACC-322344,5910.1,MER-7868,Target,False,2022-11-03 13:16:29
2711530,CUST-3723,Grace Lee,383133c5-5d9e-4b15-805e-45980ceb105d,830cf3a3-307b-469d-a7f4-e00279ff09c0,196.8,EUR,Refund,Failed,ACC-230056,3974.82,MER-2333,Shell Gas Station,True,2022-11-13 02:46:30
8849089,CUST-7147,Jane Smith,4dca5e1a-c9dc-4944-88fd-5ab734c1f86c,14074dae-c22e-408e-969d-ef583356624c,82.53,EUR,Refund,Pending,ACC-923097,5328.81,MER-2986,McDonald's,False,2022-04-30 14:07:01
9226512,CUST-7422,Charlie Davis,99805f22-ba51-474a-89a1-aaf9215903e3,99019b88-ff06-4f7a-9c80-2fe9fbfd7a6a,442.51,EUR,Refund,Success,ACC-426365,162.88,MER-5080,Best Buy,False,2022-10-14 17:20:52
7653394,CUST-3228,Charlie Davis,b624ad6c-b59b-48ad-9dbb-c2d6bda643ed,9fb7cb18-06c0-4948-a509-7c528d26bb51,82.4,GBP,Debit,Success,ACC-294426,5595.07,MER-2406,Shell Gas Station,False,2022-05-31 02:12:09
4428619,CUST-6125,Nancy Stevens,45f5dcbe-6a05-4019-be15-74d535650fa2,39b50133-243e-4aa7-bcce-e4c6ff037894,204.83,GBP,Purchase,Pending,ACC-692233,1182.97,MER-6378,Apple Store,False,2022-10-10 13:30:22
8774601,CUST-1174,Alice Johnson,ccd88e50-45ab-484e-b18c-bdbb1d6db355,9e581e70-e7eb-4160-9eb9-d1a8a9632204,6.38,USD,Debit,Failed,ACC-341493,1461.86,MER-6827,Apple Store,True,2022-09-17 08:25:45
7956531,CUST-5116,Charlie Davis,8a169820-52a7-4ba5-b300-2d3d191ef97c,07bc69dc-1699-48d2-957b-692a87dbed37,299.92,GBP,Purchase,Success,ACC-516102,8843.13,MER-5484,Netflix,False,2022-05-04 10:52:49
8478601,CUST-4568,Bob Brown,2c95cde4-1814-47ac-b8c2-0ca8d691a203,8d94d61f-6ccd-42ad-ba1a-a9b821868b17,9.63,JPY,Purchase,Pending,ACC-661955,8708.71,MER-3405,Apple Store,False,2022-10-03 15:05:23
1656272,CUST-2153,Bob Brown,3920b5f6-a387-436e-9697-8598356235cb,a4adf9b6-673d-4bd7-82a0-2b2c6a682b46,110.35,USD,Debit,Failed,ACC-438217,6858.88,MER-9271,Google Play,True,2022-06-26 17:16:10
4325390,CUST-9404,Bob Brown,33ea2760-f61e-4559-95ab-61372113508a,85e1affc-5130-4f84-a5af-32489791bd8a,9.77,USD,Debit,Pending,ACC-473514,8366.18,MER-4183,Target,False,2022-11-15 23:24:31
4481367,CUST-7524,Kurt Peters,c6284808-877f-4a20-a4c5-bee168ecd2b0,b149ce1e-c3ba-4776-a342-437c27173b34,492.17,USD,Purchase,Failed,ACC-669393,6768.99,MER-4293,Netflix,True,2022-06-24 20:18:52
1990079,CUST-6348,Ivy Nelson,224e0366-efc5-4a9f-8737-9283620a3cd5,cf1e6740-8830-4f93-8f09-087814171a7d,228.55,USD,Debit,Failed,ACC-333922,1264.83,MER-7911,Spotify,False,2022-12-16 04:41:28
1427875,CUST-5309,Kurt Peters,a3afedc9-87df-4749-b127-4e9c49e273f2,a74fa35d-f161-4936-a945-9963e4f40270,482.66,GBP,Purchase,Pending,ACC-364848,976.16,MER-4735,Costco,True,2022-11-28 04:12:58
1494671,CUST-3526,Kurt Peters,07f3a24b-779a-4ef1-8b25-7faa92871a7e,8c763242-e836-4530-9962-668e0e6d3fac,186.34,USD,Refund,Failed,ACC-502058,6953.82,MER-6914,Netflix,False,2022-08-02 09:37:23
3226366,CUST-8660,Nancy Stevens,6761b86a-39b3-4a6d-a0d8-b53d2f4d3715,eeaacfda-fd73-4389-8c9c-3ca0b61b1a97,369.36,GBP,Debit,Success,ACC-570567,8941.49,MER-8679,Best Buy,True,2022-07-10 15:55:22
1188560,CUST-7647,Laura Quinn,e826a734-383c-4195-8e72-3bc6daba0b7b,4d515e37-3d80-46e5-9b4b-319625e664e4,11.09,USD,Debit,Success,ACC-731096,3821.76,MER-7180,Starbucks,False,2022-07-22 13:09:59
2903415,CUST-8699,Laura Quinn,f2a6b345-1587-4653-824a-ac09fccce62b,1d2b5b79-c775-46c0-85aa-442e031b273f,222.77,EUR,Debit,Pending,ACC-268040,2242.61,MER-3934,Starbucks,True,2022-06-01 13:14:44
9959669,CUST-8263,Eva Green,652222f9-bb52-4bf3-9f85-2fd03bc98f46,3ad38134-6be3-4250-965b-2b0abe0db799,293.55,USD,Purchase,Pending,ACC-786163,2112.55,MER-3109,Best Buy,False,2022-11-06 10:02:06
6038815,CUST-7094,Eva Green,94d2469d-22a6-4b4c-a936-dfeec5b3493e,92b40385-390b-4ea5-941d-8e7951cabfe9,397.61,GBP,Refund,Pending,ACC-608709,359.24,MER-3155,Amazon,False,2022-03-10 03:08:36
8082366,CUST-8180,Bob Brown,30fc2fcd-136d-4d1f-950c-7c2a04a97280,8128151b-ccc7-4242-8bd0-073d43402ca2,347.55,EUR,Debit,Success,ACC-205168,306.24,MER-8085,Shell Gas Station,True,2022-04-28 23:21:18
9701757,CUST-8871,Mike Rogers,4d1e9e93-d9fb-43eb-8585-cc1d58a06029,b283098e-9fcb-44ae-b1e7-11dacc858320,420.47,JPY,Refund,Pending,ACC-619423,2476.13,MER-3380,Starbucks,True,2022-11-24 23:47:50
2326411,CUST-4781,Kurt Peters,309cc7ec-c5ba-48b2-9135-a8a7f23ae063,86c1ab5c-6889-4260-9ca2-6da7d0cb88cd,10.36,EUR,Debit,Pending,ACC-397254,3798.75,MER-4994,Home Depot,False,2022-04-04 00:49:56
9267430,CUST-9189,Alice Johnson,c4b3dd37-6505-4364-b65d-544038cd91ef,1c365045-d825-4d0a-89b9-38abf61048e8,169.47,USD,Debit,Failed,ACC-759800,7881.72,MER-1919,Google Play,True,2022-03-30 23:41:23
3367709,CUST-3073,Alice Johnson,2d7bbee8-b467-4c30-98de-3fc9b1317594,bdc69940-f68e-4a69-bd34-d8735b9f397e,358.84,USD,Debit,Success,ACC-705226,365.88,MER-6047,Google Play,True,2022-09-06 01:31:15
9498073,CUST-7122,Jackie O'Neil,846682c0-2fee-4a13-b44c-d4738cef616f,0e485919-db59-4171-bd58-10b77ce03a76,278.47,EUR,Purchase,Failed,ACC-125618,345.78,MER-9254,Amazon,False,2022-10-02 19:12:28
1662345,CUST-8042,Charlie Davis,450b395d-b691-4ef5-9e94-04da25edf69e,7ec62741-d079-4bd6-801b-a454f84ad24a,42.54,GBP,Purchase,Success,ACC-756758,858.76,MER-1382,McDonald's,False,2022-05-23 17:14:41
5327756,CUST-2049,Jane Smith,e697a9cd-28f7-41b5-a664-2b8a157129a7,e6e80ae7-d3e9-479a-8e0f-0434944f6c92,182.6,JPY,Refund,Pending,ACC-629310,2212.07,MER-6336,Home Depot,False,2022-03-04 01:59:25
8255984,CUST-6480,Jane Smith,7ecbeabc-74d5-41a7-8245-15150d86647c,74b658ab-3568-4c7d-84a2-690b4d63abeb,71.78,GBP,Refund,Failed,ACC-651490,5129.24,MER-9235,Spotify,True,2022-08-27 15:30:54
6864281,CUST-8234,Nancy Stevens,e84e0379-9aaa-4a95-8271-bcc907c1fb67,8e9f4138-f678-41bf-8485-87607baee87a,285.13,EUR,Refund,Pending,ACC-665201,7836.14,MER-3155,Best Buy,False,2022-01-30 11:43:36
4886874,CUST-6763,Laura Quinn,c6e421be-cb19-4d68-8e1f-f1cd170f7625,aed2a36d-5aa1-489f-b699-49870828106c,250.22,USD,Purchase,Pending,ACC-575851,8685.03,MER-3889,Amazon,True,2022-03-17 08:39:09
6916680,CUST-9570,John Doe,ad63c99e-8d13-4264-b802-02ef12ab159c,d095dd72-eb04-41b7-b4f6-49adf3fd130a,421.88,EUR,Refund,Success,ACC-592135,4790.92,MER-2820,Uber,False,2022-03-28 21:44:51
9706995,CUST-5677,Nancy Stevens,1273d2e9-f0b4-4864-b2cc-ad011113c103,32c8343a-158b-4031-9658-3ac656bd4a69,127.95,GBP,Purchase,Success,ACC-154442,1206.74,MER-3217,Amazon,True,2022-06-03 12:38:02
7750207,CUST-5026,Laura Quinn,71078b94-cb2e-40ff-81f3-b292e08c5251,343560d8-e6e1-4a67-9bd3-d413098c9250,140.91,USD,Debit,Pending,ACC-709624,9194.8,MER-8195,Shell Gas Station,True,2022-11-04 12:43:14
4387255,CUST-7393,Jackie O'Neil,90f803a1-56c0-447d-b34e-3c7066c1f588,2c033e02-6ec6-4cb5-a5d9-2517b41c7b56,409.39,USD,Debit,Success,ACC-314261,5825.75,MER-3047,Starbucks,True,2022-01-31 02:57:39
3745738,CUST-4156,Laura Quinn,35772dee-b6a1-4476-8de5-7b0fa1867920,c61c1c20-69ee-4465-98d1-105e680b40b6,54.96,USD,Purchase,Success,ACC-729698,7556.94,MER-8126,Costco,False,2022-06-16 05:23:28
7721272,CUST-1230,Alice Johnson,0e3c8f64-8d76-4d08-a22e-f35e7e014a4c,b58a7679-ad0e-423e-b9e1-f712e659ae0d,430.55,GBP,Purchase,Success,ACC-662812,1184.19,MER-2947,Best Buy,False,2022-05-03 07:40:16
5190410,CUST-6035,John Doe,3de52396-1e5b-465e-9080-8a33b700158a,9b84cc4e-a0f0-4ef1-8941-05da24f7f09e,359.35,EUR,Debit,Success,ACC-307951,4310.96,MER-1900,Starbucks,True,2022-01-09 23:02:03
1446252,CUST-3774,Henry Miller,b3ce6694-3e16-4be5-aef6-5ba48821ea9a,e9f4f28d-031c-47d4-b3b1-f8dc554dc8ff,376.57,JPY,Purchase,Failed,ACC-944945,5650.33,MER-9435,Netflix,True,2022-04-22 01:11:20
6582440,CUST-4289,Charlie Davis,2c5e62f2-75ba-41cb-84bf-0d90e14ebed6,f07d3367-a931-4a39-97c6-bd9941113947,20.07,GBP,Refund,Cancelled,ACC-267642,6473.59,MER-5676,Uber,True,2022-01-05 17:52:19
4644058,CUST-2920,Charlie Davis,a0d04c88-d4ab-4d1f-94f2-7065fe714316,68054f4f-c608-4e63-965d-37f17444bdac,209.35,JPY,Debit,Failed,ACC-233390,1436.85,MER-6499,Netflix,False,2022-10-18 05:21:32
9368503,CUST-8663,Bob Brown,4c5b3f90-7f63-491e-834b-72a978549a33,6a1c2d2d-190e-4f2e-96b4-888830fde896,276.86,JPY,Purchase,Failed,ACC-115181,8684.84,MER-6268,Best Buy,False,2022-01-03 20:16:41
2993707,CUST-6696,Kurt Peters,ef021cec-c083-4351-a770-46daf243a81d,a24539d4-0378-4e79-b3e3-33b964a5f618,362.54,JPY,Refund,Pending,ACC-353402,272.74,MER-4682,Uber,False,2022-09-26 19:09:37
4768584,CUST-5598,Jane Smith,318ff5e7-aca0-452f-a884-6ac1883f94af,ef58bd8a-1bcb-4bc7-9249-dc00e9f9714b,318.95,EUR,Debit,Failed,ACC-472844,346.87,MER-8918,Google Play,False,2022-10-16 06:03:16
3722239,CUST-8963,Frank Harris,38b01b2a-cbf6-46d5-acc9-043adb665570,e0e6897f-babe-4449-8ea9-59b0055c7b4d,288.77,GBP,Debit,Pending,ACC-757420,3449.0,MER-9583,Spotify,True,2022-07-27 13:19:22
6492829,CUST-6343,Bob Brown,6617890b-db72-45a6-8b68-897cbf3c55ed,8de7d0ab-8de8-4123-9f23-575a3eae45c3,274.7,JPY,Refund,Success,ACC-387037,7443.92,MER-5220,Uber,False,2022-03-09 00:38:00
8590745,CUST-2926,Ivy Nelson,9561f3d5-c8f3-4737-8de7-35a823983d94,1448f40f-3ae6-4d61-adf6-e6c5541292a7,342.04,GBP,Refund,Success,ACC-116665,4966.14,MER-2063,Google Play,True,2022-10-21 18:17:20
9418459,CUST-5235,Jane Smith,b6eca8a7-0f21-4a7c-9e84-b9227603844d,6dab1be7-0064-49ce-a77e-b2850b6fdad9,389.91,JPY,Refund,Success,ACC-167023,7858.99,MER-1789,Netflix,True,2022-06-24 01:10:55
7531090,CUST-7682,John Doe,4c2d6f4b-3ce8-4ee4-bcd1-b4a6e9aca051,8217a483-9989-4676-a7cc-65fd6037b3eb,59.43,EUR,Purchase,Success,ACC-855015,6896.09,MER-2335,Home Depot,False,2022-04-06 07:42:12
8140732,CUST-5797,Alice Johnson,12845ce7-5bda-4479-a431-8dc241916920,2bed5b2c-12b4-4e63-ad59-49b10a9cc69d,361.05,USD,Debit,Failed,ACC-558192,8219.27,MER-9730,Zara,False,2022-02-12 09:38:14
3260205,CUST-6360,Kurt Peters,9c744d48-55c5-4e9e-9aaf-0617688b4531,d67248a3-e68f-4f0f-9303-28acacfd4d32,415.76,EUR,Debit,Failed,ACC-466375,259.17,MER-7491,Best Buy,True,2022-06-07 12:43:21
2121586,CUST-4385,Frank Harris,34562d2f-3b59-47a9-8d48-c8b344a8b8a5,3cc167f7-c578-4d85-9cfc-f372c5524c04,233.97,USD,Debit,Pending,ACC-695253,1712.78,MER-5887,Shell Gas Station,False,2022-04-04 06:24:45
3057924,CUST-6753,Eva Green,02743b0a-be62-4093-b1d2-b1897ac2283b,f1e9b9e4-39c8-4326-b3b6-3dc7a21dcf92,224.64,GBP,Debit,Failed,ACC-716959,2600.52,MER-5715,Shell Gas Station,True,2022-09-22 14:46:22
1064648,CUST-3503,Jackie O'Neil,ee8cd229-b027-43dc-b0c8-b234f8f993a4,76b8f7ef-da3e-4257-b643-62646967ccbe,85.35,JPY,Refund,Success,ACC-712881,2635.39,MER-7518,Amazon,False,2022-06-28 16:54:45
4981380,CUST-7024,Mike Rogers,6862f4e3-1cf4-42d9-8ab5-6abc55509b26,8ba5edc1-5bb6-471e-ad1e-50cc2f542785,446.46,EUR,Debit,Pending,ACC-750798,6953.03,MER-8877,Shell Gas Station,False,2022-02-19 14:56:46
8895235,CUST-1861,Laura Quinn,7f359bff-1dc9-4312-964b-9d899d5eaed0,b67c400c-b78c-479e-9ba2-96fdecca7def,13.97,JPY,Debit,Failed,ACC-537859,312.63,MER-4319,Zara,False,2022-05-08 22:58:25
3828580,CUST-8274,Mike Rogers,94c99ed3-a802-4082-a8e5-052fa767db40,ce44c2f4-cf0c-4147-8983-8913d57274e3,333.31,EUR,Purchase,Pending,ACC-709114,1841.47,MER-5345,Zara,False,2022-06-09 02:54:27
9321833,CUST-6639,Henry Miller,ddb6155c-6588-4a49-84d5-fa4f21f2281c,3c29d284-06cd-4869-8c6e-4180e146fca6,243.83,USD,Debit,Pending,ACC-791289,9831.33,MER-1469,Google Play,False,2022-01-11 03:11:28
6625892,CUST-3941,Eva Green,0afead65-685a-4e0a-85d1-534354caa037,92983687-90a7-4324-8ab4-2c674dc2ec57,434.51,JPY,Refund,Success,ACC-818589,7817.46,MER-1085,Google Play,True,2022-07-03 04:28:52
9837318,CUST-6518,Frank Harris,3c0dc4ab-1748-4fee-9370-67678462ca5e,9d940e8c-bee9-4cd7-ba18-0b3ce9a95a40,253.37,EUR,Debit,Pending,ACC-312197,3718.12,MER-3758,Best Buy,False,2022-09-17 03:30:04
2117216,CUST-2529,Bob Brown,5536ba2a-63fc-4cb3-bb4e-bf45e140821e,67fbaa52-5b17-4d13-abad-c53096c839b7,126.88,JPY,Purchase,Failed,ACC-771487,6431.76,MER-6133,Target,False,2022-06-20 15:13:43
