Profile-ID,Consumer-ID,Customer-Name,Session-ID,Transaction-Reference,Transaction-Amount,Currency,Transaction-Type,Transaction-Status,Account-Number,Account-Balance,Merchant-ID,Merchant-Name,Fraud-Flag,Timestamp
9526554,CUST-2834,Mike Rogers,9687a04c-3cad-404f-a9f1-0ca15491a97f,4f724eeb-9c00-4be3-b420-72813e04e66d,331.53,USD,Purchase,Success,ACC-593571,1111.29,MER-6223,Best Buy,False,2022-12-23 11:38:04
2543133,CUST-4783,Jackie O'Neil,c09b2b59-6d71-48e9-bfd2-464a2cbc9169,266d4574-0da4-4d5f-9a19-04a557d29591,173.96,JPY,Refund,Success,ACC-663951,7538.39,MER-7421,Spotify,True,2022-05-31 03:56:56
8488560,CUST-1942,Mike Rogers,700ab679-88b9-4677-8617-003a062ad4c4,80bb3baf-2c9f-4d2f-a8b3-52b66ce312a7,287.5,GBP,Debit,Failed,ACC-527739,2797.75,MER-9974,Apple Store,False,2022-09-19 23:34:31
2106884,CUST-2124,Kurt Peters,46f75c39-fd34-4cce-bc23-e73e5966a08d,a50e5191-d9ea-4176-8a5b-998a08d7b423,182.72,EUR,Debit,Pending,ACC-266381,1580.88,MER-8603,Amazon,True,2022-12-13 11:48:54
6976654,CUST-4701,John Doe,ab3d90e8-74ab-413f-926c-75748847ff5e,1d60ab52-4566-467c-a582-031af8aff7ef,415.88,EUR,Debit,Pending,ACC-282655,1367.26,MER-8005,Amazon,False,2022-04-04 23:32:52
2398477,CUST-8891,Jackie O'Neil,481ae606-9498-405e-a6ff-a88392f3d2ef,852322d8-f267-414e-9b21-9a9ad1770ca0,321.85,GBP,Purchase,Success,ACC-434597,9890.54,MER-5831,Zara,False,2022-05-15 15:09:22
3370077,CUST-6292,John Doe,c5a0d2ae-dc2b-4680-b67e-588bea57938d,939421e1-085d-49f4-8efa-35ce549e4858,493.99,USD,Purchase,Failed,ACC-390046,4769.43,MER-9284,Amazon,True,2022-08-09 23:30:05
1913360,CUST-6225,Henry Miller,fb63df14-9a01-4d30-b6c8-7dcc48be97a0,9b9a2590-5454-443b-b332-a380d5a98c22,170.81,USD,Debit,Failed,ACC-562569,8232.96,MER-9135,Spotify,False,2022-05-07 21:46:42
7416528,CUST-5176,Eva Green,b08f3ae3-69b6-42de-b16a-58ea63fd075e,eb957cb0-6c94-4e7a-9bed-1fce76bf573b,217.23,USD,Purchase,Failed,ACC-989490,3541.08,MER-2613,Target,True,2022-05-27 15:07:39
9364612,CUST-5470,Ivy Nelson,32795084-828f-4184-90df-387447624961,b3f2d993-c065-4886-af8b-b606a765091b,211.0,USD,Debit,Success,ACC-665950,7789.7,MER-7280,Walmart,False,2022-08-22 12:36:48
1916295,CUST-3348,Jane Smith,2cca975b-3808-4e93-9b92-71e6e1e516a5,d33ce4b1-3626-47a5-8828-ad49003b36d9,461.66,GBP,Refund,Success,ACC-443309,7209.27,MER-2708,Starbucks,True,2022-08-11 19:24:06
6715794,CUST-3767,Jackie O'Neil,b9eb6784-a8c2-4a76-a399-d05973f81dda,67e87c09-82e0-47b0-a072-68f066c291de,220.27,JPY,Refund,Failed,ACC-277441,700.28,MER-5623,Zara,False,2022-11-26 22:04:48
6893533,CUST-7663,Bob Brown,ad6b76de-6a60-4583-b194-76f3818b0bec,80910a53-1871-4861-8463-68a77729c587,35.25,EUR,Debit,Failed,ACC-584422,5458.37,MER-9501,Home Depot,False,2022-09-27 23:06:35
6774870,CUST-8646,Jane Smith,0b923de2-7c44-4538-bb47-ac6dbeb4412b,ce14f55a-4339-4f89-ab5b-53ead84bdd84,63.78,GBP,Debit,Success,ACC-987877,9560.32,MER-1119,Google Play,True,2022-09-22 09:36:32
9396383,CUST-6249,Alice Johnson,614b7d16-b33f-487c-9782-05c79c6bbd61,6b7f7387-60c6-4c32-bac2-0d67c19f3e01,105.04,EUR,Purchase,Failed,ACC-391172,9886.51,MER-5701,Amazon,False,2022-10-06 19:09:14
3754228,CUST-9616,Laura Quinn,f860b9cc-6d3d-4304-8c75-8f58f5c5a537,db374de1-6e9a-4983-81f3-20fef00deeec,318.44,USD,Purchase,Failed,ACC-327259,7718.19,MER-4230,McDonald's,True,2022-05-23 00:07:57
9730564,CUST-8242,Charlie Davis,e68b900f-72c2-4061-999e-9d169c83fefc,2879c6e4-ed32-467f-972b-ee15f81e2a31,317.49,USD,Debit,Pending,ACC-366127,8360.03,MER-3222,Google Play,False,2022-07-16 16:48:37
1322025,CUST-9080,Frank Harris,6917b8ca-ced8-49c6-99b6-b4f9e0331164,b535680b-f561-4d56-ab37-290d1562d282,120.57,USD,Refund,Pending,ACC-826608,5492.48,MER-6953,Apple Store,False,2022-05-12 19:23:07
6717683,CUST-2792,Eva Green,4aa3fd07-b3a9-4848-ab12-22a233de1243,fd7879b4-c17d-4d09-b011-076b791a2dec,248.33,USD,Refund,Pending,ACC-361128,883.24,MER-9803,Apple Store,False,2022-11-16 15:41:31
9993614,CUST-5188,Kurt Peters,5dc362ba-e228-4a06-8f05-69c2387398bc,cf7a38f8-b7f6-432e-9be8-6239812136a8,64.66,JPY,Refund,Pending,ACC-306761,7242.88,MER-3431,Google Play,False,2022-08-30 09:34:56
2292288,CUST-3022,Jane Smith,4dbca7a7-8023-4e69-9e6a-70909819dbd0,bbf34f6b-b032-487e-9e6f-5ce973b9ed00,417.11,EUR,Purchase,Failed,ACC-351811,3664.61,MER-3299,Uber,True,2022-04-04 03:39:39
8443918,CUST-3869,Nancy Stevens,16855d25-e32b-4da0-a83a-e9cd2f55c452,6334f399-7aec-4007-b41d-42285fb43d35,157.25,GBP,Purchase,Pending,ACC-369318,6911.24,MER-9820,Uber,False,2022-11-14 09:24:38
1210535,CUST-6160,Henry Miller,06aa7ef5-fdd2-440d-8397-d2e34e34673a,bb2fefa0-1855-4ae3-8a81-d47bd8f1e39b,409.3,USD,Purchase,Failed,ACC-860030,5174.24,MER-6793,Target,False,2022-02-05 07:43:04
9513157,CUST-8674,Bob Brown,2413ac12-8e75-4063-b76b-6fb38c064bb6,bf7da34f-daaa-4629-80bb-7ac63e2b9d29,343.34,EUR,Purchase,Failed,ACC-241454,1405.06,MER-2069,Amazon,False,2022-07-21 12:45:19
5538379,CUST-3282,Grace Lee,a37ab307-3ff8-403f-807d-dbf579c8cdfb,8d74ef51-be4e-4a6e-9af8-1b59851146f9,82.65,EUR,Purchase,Pending,ACC-768241,8976.64,MER-5733,Shell Gas Station,False,2022-08-05 04:08:22
6199265,CUST-8182,Kurt Peters,0594223a-ce55-4497-bef7-0a54c8bd4844,a9eded20-2463-412a-914e-075450ef8644,47.57,GBP,Debit,Failed,ACC-652370,7057.13,MER-9367,Amazon,True,2022-07-16 19:11:07
9870899,CUST-6811,Kurt Peters,530de4a2-c432-4bbe-b9bc-faf5420d806c,2023c6ce-4ad3-405d-8124-2ba03dd5cbef,282.43,USD,Refund,Pending,ACC-370643,3195.35,MER-7305,Shell Gas Station,True,2022-03-11 02:30:04
7650892,CUST-8454,Eva Green,4373efac-fea7-47a2-8782-2652d9addc59,f0e2cdea-fcc7-4285-89bd-6dd3a8653271,136.4,USD,Refund,Failed,ACC-529519,1803.02,MER-3489,Home Depot,True,2022-08-27 22:14:11
6281472,CUST-3585,John Doe,251d8170-e09c-4596-9303-2f121252e279,9bb6150c-c8af-4eeb-af0b-2149465881e1,140.53,EUR,Debit,Failed,ACC-779545,1704.0,MER-8338,Shell Gas Station,True,2022-07-13 00:29:33
4553236,CUST-3109,Laura Quinn,bbbfe5c0-90a3-4032-9613-8d32959602c5,a10b13e2-4159-4d36-9dbf-b714810cebe1,175.63,USD,Purchase,Failed,ACC-807422,513.89,MER-2259,Shell Gas Station,True,2022-11-27 03:55:14
3185535,CUST-7313,Ivy Nelson,d7f8e763-df70-465a-b148-71ed80229049,3792db78-9580-4217-b6d1-8c33e176e160,27.33,JPY,Refund,Failed,ACC-267322,195.14,MER-1608,Shell Gas Station,True,2022-06-16 17:07:46
6254330,CUST-1819,Laura Quinn,1379e69d-7bd7-47e8-b5fa-7e3e740ca35a,5bfe2056-3fba-4e31-af58-419fe591f5cc,213.42,EUR,Purchase,Pending,ACC-855776,8606.47,MER-8208,Shell Gas Station,False,2022-07-02 16:50:16
8988123,CUST-5288,Jane Smith,8f1209fb-2d46-4d39-a18c-24d263b5ffa9,d53652b6-5195-4550-a5e2-7cef98c4ac3f,436.22,GBP,Refund,Success,ACC-641974,7095.21,MER-4298,Google Play,False,2022-02-09 00:17:27
7730965,CUST-6918,Bob Brown,7a78e132-ff39-41a6-96d6-3cde7e0b5eb0,ef3bc0c0-ad12-47f3-a000-e12270e389f4,137.8,GBP,Refund,Pending,ACC-430603,6755.88,MER-4152,Spotify,False,2022-06-23 05:15:19
7667628,CUST-2080,Henry Miller,0a9af5ad-accc-4de4-99c3-324c4f530978,df068493-1076-48ba-bedc-8c6f71a56f96,23.51,USD,Refund,Failed,ACC-504603,9047.41,MER-2624,Shell Gas Station,False,2022-12-25 10:16:05
3926523,CUST-6312,Ivy Nelson,5fc4fc8f-a562-49ca-bfac-b03e2d623f1c,fb18df82-5550-44cc-9d64-d2709d339e2f,430.23,USD,Debit,Failed,ACC-668102,7979.34,MER-9956,Home Depot,True,2022-10-18 03:46:24
1150911,CUST-6974,Grace Lee,d299772f-349d-49b9-8bb7-64acbe4ee56a,3af17fe4-ecb3-4583-950e-156b4673737b,257.31,USD,Purchase,Failed,ACC-595717,4418.91,MER-1194,Shell Gas Station,False,2022-12-20 11:33:07
1622701,CUST-3081,Laura Quinn,f32773a0-3667-4701-9745-f5c8b472d234,30863a5f-9672-4f9e-83d5-63afa0ac5189,342.71,GBP,Refund,Failed,ACC-308128,183.79,MER-1481,Uber,False,2022-09-07 05:42:40
5901462,CUST-1125,Frank Harris,d45073d1-b236-4e18-b02a-a1ac91310d04,fd56ea74-a8bc-47b5-b46a-170fb73b5108,358.58,USD,Purchase,Success,ACC-790607,2279.02,MER-5013,Amazon,False,2022-09-21 07:29:59
1680915,CUST-7810,Eva Green,96ae0f4e-23df-4e33-b3bb-f48fdcf6c7f0,f5608e72-f907-4040-b34c-84c004d4cd8a,298.63,GBP,Debit,Pending,ACC-957787,1912.5,MER-4233,Starbucks,True,2022-01-27 12:36:41
3223046,CUST-8573,Jackie O'Neil,e516d010-b7a6-4e33-bcb1-a40e1a2cfb1c,3b53e7d2-74ef-45ff-ac3d-5590fd9c9ca8,12.06,USD,Debit,Success,ACC-345186,2970.73,MER-2642,Zara,True,2022-06-09 17:29:38
2119022,CUST-1944,Charlie Davis,eb50c96d-d27f-45f5-947c-b0f7e4e60c5d,62407b53-6867-4481-9bf1-405dde653460,461.39,JPY,Purchase,Failed,ACC-657909,4483.34,MER-3430,Starbucks,False,2022-07-17 10:42:39
8709665,CUST-7893,Henry Miller,fa899b46-a599-440d-ae8b-3fae6862bab6,475718d0-1d40-474d-811f-d55e726de86e,435.67,USD,Purchase,Failed,ACC-916454,3691.1,MER-9122,Target,False,2022-03-12 06:36:56
3255318,CUST-3656,Bob Brown,f36f74f3-57d2-4057-9368-12d8462ba788,8b7bfe9a-4aa0-49f6-b411-463ab6fb86a2,225.56,GBP,Refund,Failed,ACC-947529,3057.53,MER-2171,Spotify,True,2022-09-22 15:12:01
2312176,CUST-6104,Mike Rogers,8d8c9193-b2fe-422e-a580-3c4c36701447,7ed90dde-17df-4377-9ac4-a17e66110693,427.65,USD,Purchase,Pending,ACC-205653,5314.41,MER-4458,Netflix,True,2022-10-11 22:49:10
3979544,CUST-5298,Mike Rogers,3fca7628-a346-4243-8791-9fd5af35de7e,1e73e379-fd4c-4f4e-843b-38f53264e70c,32.85,GBP,Debit,Success,ACC-992569,2709.17,MER-3176,Zara,False,2022-06-02 05:25:22
9469227,CUST-1760,Jackie O'Neil,434a9b2f-02ea-4b1c-8dca-f5499a6daf9f,396513e8-7a94-4887-8d5f-514051a4ec39,98.28,JPY,Purchase,Success,ACC-129838,7307.05,MER-3591,Target,True,2022-09-10 15:24:56
8271820,CUST-1625,Laura Quinn,d10b3d77-d61b-4e1f-b40b-c80cac07a087,501892d9-bae1-4b88-9daa-5df44ec226a0,158.93,USD,Purchase,Failed,ACC-299899,8038.58,MER-8992,Spotify,False,2022-04-27 22:19:39
8420612,CUST-7037,Frank Harris,a3e9f0bc-a118-4c0d-9418-838810f467e8,4a27ff11-5097-4dbe-850e-b86fc22de6e3,152.77,JPY,Debit,Success,ACC-202379,5380.13,MER-5082,Starbucks,True,2022-10-05 18:49:22
6328769,CUST-1856,Nancy Stevens,33c980a9-1b16-48bc-8f5c-88a7051046cd,683b570f-b2ad-498a-912b-d537584598d1,104.67,USD,Purchase,Failed,ACC-706098,3848.06,MER-1231,Amazon,True,2022-10-24 20:18:52
8995325,CUST-9982,Jane Smith,829df8ca-d099-460b-a651-aad434446864,fda7ad2b-662f-455a-8ee0-db7c091eddf7,354.51,JPY,Purchase,Failed,ACC-459608,6632.06,MER-5578,Zara,True,2022-05-02 09:28:11
9004072,CUST-9412,Charlie Davis,042b1aa3-a4ba-4dde-a317-9e190c58fc44,cc32562f-a43c-4624-aae2-027c28a42ecf,153.46,EUR,Refund,Success,ACC-409735,4548.32,MER-2859,Apple Store,True,2022-10-21 03:48:10
1907093,CUST-3451,Mike Rogers,14e760b3-a801-4756-9375-577bdc1e2f27,469c22b6-1376-4ee9-a10e-83c5d808d102,101.58,JPY,Debit,Failed,ACC-439436,7269.79,MER-9821,Zara,False,2022-04-04 16:13:17
4886982,CUST-3354,Henry Miller,617cf21e-de09-4152-8aa1-3e24c5e9958e,75a973ce-546c-44ad-8302-2c66462bcf78,226.04,USD,Debit,Success,ACC-116479,7102.03,MER-6282,Starbucks,True,2022-09-04 12:26:36
6914475,CUST-2414,John Doe,5b0a8571-2794-4038-b5b7-4bc5d349f4fd,2839baea-11f2-4040-89d5-51af68955e62,374.82,GBP,Refund,Success,ACC-348539,5956.73,MER-2705,Zara,True,2022-04-11 00:56:00
7865035,CUST-9270,Frank Harris,1d0efaeb-b72f-42c6-a232-65d74cd04e24,7fa87a15-0922-4137-93c7-143c6553e8fc,172.06,GBP,Purchase,Pending,ACC-623700,3421.81,MER-1904,Shell Gas Station,True,2022-12-19 11:13:51
8816370,CUST-1433,Alice Johnson,080a37da-aa74-4015-b34a-3c1d83953653,c957767c-30e3-41bc-ae6f-46c2be34deaf,170.03,EUR,Debit,Failed,ACC-413028,3183.91,MER-5279,Apple Store,False,2022-04-17 07:22:43
5269140,CUST-6220,Laura Quinn,7c92cf76-9750-4087-b974-67a91015f515,7548c9c8-c1fc-4006-981d-828dd1b58fb7,487.91,EUR,Debit,Pending,ACC-654905,3071.05,MER-9118,Target,True,2022-09-01 13:59:13
4759406,CUST-7324,Jane Smith,79ba8ba1-fd9f-4bc0-8789-56adfc0b8b29,b1aa42dd-b109-41fa-996d-67dbacce6b09,83.44,USD,Debit,Pending,ACC-963225,2514.81,MER-5026,Amazon,False,2022-07-28 02:15:26
4985143,CUST-3415,Ivy Nelson,97eedf4d-8154-4a80-9fe4-5a449fd559a1,ad75582b-640c-495a-9589-9c7e002ab814,173.2,JPY,Debit,Success,ACC-116469,700.02,MER-6324,Spotify,False,2022-03-23 11:33:35
1719068,CUST-3746,Henry Miller,dc6be8d6-8da2-4a33-8283-7aa119a6d33e,87a42bcd-c1c6-4c35-89a0-5ac53ca9d79f,111.0,GBP,Debit,Pending,ACC-226212,3046.42,MER-9104,Uber,False,2022-08-24 11:19:05
8231048,CUST-1394,Grace Lee,cb281b74-bd9b-454c-941e-a79aeda46796,fe237188-34c5-4c0c-99db-bd722d3de4cd,136.96,JPY,Purchase,Success,ACC-217250,2509.64,MER-2164,Google Play,True,2022-07-05 12:13:23
1727370,CUST-6293,Bob Brown,49bb7808-b7e4-4299-8267-7f9e96471da3,97a3a566-ad1e-4be5-bf19-3c4ef15845cd,20.31,USD,Debit,Pending,ACC-995328,7471.26,MER-3796,Google Play,False,2022-08-08 09:07:20
4696862,CUST-5538,Charlie Davis,e103656f-f3c8-4f47-89d0-f15b490fc343,e57e5c63-5d81-4324-a30a-727cbf201114,168.66,GBP,Purchase,Success,ACC-486419,258.26,MER-8450,Target,False,2022-04-16 08:50:21
8978604,CUST-9211,Charlie Davis,b41d32f1-6783-477a-8623-87394059e5b8,fe5a4cea-e348-4aea-83c9-09274a6232d0,451.84,EUR,Debit,Failed,ACC-852187,9029.25,MER-4438,McDonald's,False,2022-02-24 22:46:16
7576887,CUST-9557,Mike Rogers,7d2d4f07-ada3-493f-83d3-691df18a1d7c,0c1a3b14-feb7-4def-a871-215e3520d75d,468.15,GBP,Debit,Pending,ACC-663925,8223.94,MER-3679,Apple Store,False,2022-04-16 06:25:48
8673491,CUST-7323,Alice Johnson,cc895f2f-be82-4cd9-a397-028d94647679,e03f9ca5-cea3-4e5b-ba3c-2bc39946c70e,130.44,EUR,Refund,Failed,ACC-755249,9270.97,MER-8719,Netflix,False,2022-07-25 15:31:29
1319396,CUST-9948,Grace Lee,2d30df13-1753-4c6c-889d-8dabf76bbd85,67b13d7f-f7e2-47c5-9fbd-74df34a6fc02,496.53,JPY,Purchase,Success,ACC-182069,5949.5,MER-7817,Uber,True,2022-12-14 16:14:27
2069380,CUST-2369,Eva Green,aa7c80e4-7c3d-4f6d-ae2c-6b4887f0da3f,b9409963-0d3f-4b11-9967-4787501b07e2,328.83,EUR,Debit,Success,ACC-340542,1578.89,MER-2321,Google Play,True,2022-04-28 19:57:47
2046502,CUST-6813,John Doe,4002a32c-c0b2-450c-bb8b-041dd0f2fc4e,82b7ab72-3f94-4a96-ad57-26fd85aedfde,391.91,JPY,Debit,Pending,ACC-583140,7305.38,MER-4965,McDonald's,True,2022-11-12 21:56:43
4099130,CUST-1191,John Doe,0074c1c8-5700-489b-bd4f-5b547a3ccb38,694c25ba-a5c8-4fd5-b2d7-36a47f18f325,379.99,EUR,Refund,Pending,ACC-618990,5216.05,MER-7577,Shell Gas Station,True,2022-04-08 10:02:05
3063290,CUST-3022,Bob Brown,1dce1072-b257-4fa1-b1e6-a021e9a99815,9f6dc618-7b52-4ebe-b4e4-5e55a2371ca6,403.99,GBP,Debit,Success,ACC-732191,5928.64,MER-8379,Uber,False,2022-01-16 04:23:18
4328788,CUST-7820,Alice Johnson,336627e1-aca2-4505-86da-30add67e7ae7,78447443-26b1-4f12-90fa-7e5a18221c6b,454.95,USD,Debit,Success,ACC-658777,4598.71,MER-2744,Best Buy,True,2022-02-26 00:20:56
4553542,CUST-1854,Ivy Nelson,f5586c9f-c863-4379-9f1c-63e24a1afa93,72da41dc-b265-46da-8275-1a397c62d28c,214.52,EUR,Purchase,Success,ACC-361040,5691.51,MER-4741,Apple Store,True,2022-12-23 00:06:00
3651764,CUST-4582,John Doe,8ea6bae6-8cba-4d15-aedd-353a5b1eeaa1,cb7e22c8-da09-4e58-8bcf-b683dfbf91d5,24.12,EUR,Purchase,Pending,ACC-273914,7584.83,MER-4033,Starbucks,False,2022-12-23 23:34:16
1112106,CUST-8085,John Doe,112a9143-ad25-4174-8f27-bc6618a1431c,e26710fe-80f6-45ab-bb2c-361eade8de26,194.79,JPY,Refund,Failed,ACC-252462,8330.96,MER-3129,Walmart,False,2022-10-04 09:39:35
1679182,CUST-1547,Mike Rogers,570a7463-6499-45e4-b2c8-652eb293b24f,1ce705d1-5ae6-41b1-8da0-825cfbe0a41a,148.57,JPY,Debit,Success,ACC-235880,8104.59,MER-5705,Google Play,True,2022-05-09 09:01:30
2925655,CUST-7183,Eva Green,63a9feb1-a889-4392-bd5d-b48002bd8317,4ceb7c7c-a3ba-4cc2-862a-b97abc3df66e,28.49,JPY,Purchase,Pending,ACC-509466,5450.78,MER-8841,Home Depot,True,2022-09-11 18:46:03
7567951,CUST-9874,Alice Johnson,52911238-7bc7-42c4-b1bf-24d284e67dec,e5b7947c-eb9a-4fb9-9744-817df2734439,484.23,GBP,Refund,Success,ACC-990502,371.64,MER-9020,Google Play,True,2022-08-26 10:47:35
2519174,CUST-5388,Jane Smith,eec21d8c-1196-4c42-b871-23faa1a1d082,497a584b-6520-4aed-9af4-027e44b6a712,416.04,GBP,Debit,Pending,ACC-823508,9992.32,MER-5503,Spotify,False,2022-03-18 00:13:09
9600495,CUST-3853,Eva Green,ea044d2a-a89b-478e-9cbf-a1e92b7c25e1,5101772d-c492-42ae-91eb-5b0fb844a345,315.17,JPY,Refund,Success,ACC-487200,1335.52,MER-1656,Shell Gas Station,False,2022-01-19 19:59:50
2896763,CUST-5832,Jane Smith,332ca747-5bd9-4463-9eba-2b034e05ce9b,f7da46da-d1e5-4632-ae8a-f97e08f1e381,108.54,USD,Debit,Failed,ACC-700877,4134.25,MER-7941,Best Buy,False,2022-07-31 18:29:54
1612252,CUST-1946,Eva Green,88889082-ad81-437f-813c-dffd21d00a02,2e5fd1af-c13c-4d21-9b43-43dc17ad42a2,188.16,EUR,Refund,Pending,ACC-848782,7792.51,MER-1446,Amazon,True,2022-03-04 02:40:44
9877420,CUST-6446,Eva Green,12015461-0555-49c3-bc78-03521e8aaf5c,a28b2399-e9e3-4bdd-8eb6-4d4d186a1074,39.16,EUR,Debit,Failed,ACC-393932,6835.36,MER-2783,Starbucks,False,2022-12-27 04:27:27
2362400,CUST-9430,Bob Brown,ca60bc09-8739-456f-ae55-44987a8df696,f32bbdf3-f7f4-44ae-8839-d3a28f0b16fa,453.34,JPY,Debit,Failed,ACC-978220,1347.06,MER-8115,Costco,False,2022-01-10 19:57:49
2895392,CUST-6247,Grace Lee,cc5ea037-fc4e-4c78-8911-c2d0946ff396,d4f55bb8-bfe7-4e47-af79-5e550e7ea29d,16.54,USD,Purchase,Success,ACC-414662,3202.96,MER-8983,Starbucks,True,2022-12-04 09:01:54
1421105,CUST-8958,Bob Brown,756a1d27-cde6-4735-bf12-930cdb06cd61,b9f5214c-c2ad-4777-a619-92fd0a3d4efb,84.38,USD,Debit,Pending,ACC-790757,8628.95,MER-4459,Google Play,True,2022-04-10 13:05:28
9896849,CUST-6794,Nancy Stevens,186d89e5-cb6f-4825-8e52-b3afc3a61036,38c51764-cd6e-4224-86e1-00f0f12c9874,437.22,GBP,Debit,Failed,ACC-703100,6479.62,MER-3795,Shell Gas Station,True,2022-09-02 20:00:29
4345040,CUST-4648,Mike Rogers,78edd371-a5dd-4e3b-bb0c-e0e4020bba27,399aa9c3-44d1-4346-abe0-2b23cc486154,362.86,GBP,Refund,Failed,ACC-872402,9084.46,MER-3404,Best Buy,True,2022-03-18 03:01:23
3865025,CUST-3705,Grace Lee,64d6f81b-d862-4cce-9391-a137712b3e9a,002291a3-964d-414e-b601-85922b66b579,166.6,GBP,Purchase,Pending,ACC-174524,8398.5,MER-8119,Google Play,False,2022-03-11 13:42:50
