Profile-ID,Consumer-ID,Customer-Name,Session-ID,Transaction-Reference,Transaction-Amount,Currency,Transaction-Type,Transaction-Status,Account-Number,Account-Balance,Merchant-ID,Merchant-Name,Fraud-Flag,Timestamp
3927994,CUST-7743,Ivy Nelson,c037a2a3-498e-45f4-93ea-531418846ef1,519391ce-16f7-4dd4-972a-9ce2a5af5546,497.54,EUR,Debit,Success,ACC-492383,0.0,MER-2322,Amazon,False,2022-02-12 22:36:25
7595814,CUST-3182,Alice Johnson,40a3bcab-b0ea-45c1-98de-3fb936433087,7e8395f4-c312-4a5e-8905-edb6c55b0631,221.03,GBP,Purchase,Pending,ACC-646994,9221.7,MER-4844,Best Buy,False,2022-10-29 18:33:08
9968945,CUST-4189,Frank Harris,e7fd245b-64bd-43ef-b208-c6a893c6a5af,ece0158c-0bd8-4039-b854-ce5ed28c304a,202.11,JPY,Debit,Failed,ACC-815727,6842.72,MER-9838,Amazon,False,2022-08-18 19:25:27
7328409,CUST-6549,Ivy Nelson,e7c718a0-8b45-4026-9f9b-5da09cf7a6b9,897096ec-63da-4381-8264-7faddcfee7f7,265.66,USD,Debit,Success,ACC-317392,3369.8,MER-2467,Walmart,True,2022-08-20 06:26:45
1538754,CUST-1899,Henry Miller,86b16b36-d364-4247-bcbd-8bbc64012dcd,674170fc-b2d3-41ea-8965-4e9da4595a84,425.98,EUR,Refund,Failed,ACC-915441,1407.34,MER-7834,Google Play,True,2022-10-21 06:21:23
3262099,CUST-9108,Grace Lee,f98065ac-c536-42d5-96f1-d62ab00eae20,0569db01-8c40-425a-bada-e3346e192a56,310.78,EUR,Purchase,Failed,ACC-223631,9467.11,MER-1257,Google Play,True,2022-05-23 12:59:06
1638492,CUST-3227,Laura Quinn,6ab252ce-3afd-424e-9ae0-53267951ab10,256f50b6-6263-4223-bf64-e5f748f2521a,460.97,JPY,Debit,Failed,ACC-558299,393.94999999999993,MER-1088,Spotify,False,2022-08-24 23:10:27
6941476,CUST-3101,Ivy Nelson,dfbdede6-2e3a-474b-b7d5-5886c6913775,12e81b9e-3c16-4208-ba0d-a30e9cf32354,333.12,GBP,Purchase,Pending,ACC-117641,1367.39,MER-3854,Walmart,False,2022-01-07 15:53:53
8242473,CUST-8049,Nancy Stevens,75895b9a-03da-48dd-830a-2427b53ba8b2,e12ed52f-637e-49d5-a09b-a079bf482963,100.91,EUR,Debit,Failed,ACC-120160,5503.9400000000005,MER-6381,Uber,True,2022-04-16 04:29:52
2363468,CUST-5237,Henry Miller,07d9ad93-1648-46ec-aeca-48e0bf25b752,91795d9a-a2ec-47e2-98a6-76b61766f6c5,192.47,EUR,Purchase,Pending,ACC-759814,8734.33,MER-5150,Shell Gas Station,True,2022-03-10 11:16:34
1756256,CUST-8927,Mike Rogers,c2bd3f8d-83f5-4960-a456-74803c03b3b4,d6a2d235-8fc3-41eb-808d-623a6539b23d,302.56,GBP,Debit,Failed,ACC-782265,9283.560000000001,MER-4698,Best Buy,False,2022-06-23 04:29:41
9568487,CUST-1811,Laura Quinn,4873ab3c-dbf2-40ef-9c27-702b84f7dbcc,0e81fffc-43db-4e51-8cba-44e03378e250,133.8,GBP,Refund,Failed,ACC-223178,5066.58,MER-1849,Amazon,True,2022-04-27 20:59:30
8852686,CUST-5120,Nancy Stevens,44657164-3978-4145-b9e3-43b99acc52bf,8953064f-48dd-430f-99ee-2bcf7fbddeb3,479.82,USD,Debit,Pending,ACC-132374,317.16,MER-6745,Best Buy,False,2022-02-13 22:47:55
8182566,CUST-7642,Grace Lee,c1ebede0-6049-4998-8fbb-2bd2ee293838,55b06b2a-626d-4308-9de6-0ecbac648759,82.78,EUR,Debit,Success,ACC-993842,4970.12,MER-1875,Costco,True,2022-05-21 11:52:13
8778034,CUST-2625,Ivy Nelson,54c7adc7-6c0a-4080-937e-ccf940596d13,a87f089c-2dda-4ad0-83d4-67f838abfa27,414.87,GBP,Purchase,Success,ACC-868913,5756.89,MER-9173,Starbucks,True,2022-11-01 01:19:14
8078255,CUST-2331,Jackie O'Neil,736072d8-5055-4dc9-b4b0-cdd495584fd8,871b3039-bc68-4d09-afb2-93dab542e1a7,343.4,EUR,Purchase,Failed,ACC-902798,9566.97,MER-4068,Zara,False,2022-12-15 23:55:22
6518654,CUST-6656,Grace Lee,72abc16d-ba2e-47e9-adfa-ed9777704c74,6394ef74-737e-49a8-aaf0-677f73c09876,323.57,USD,Purchase,Failed,ACC-893067,7228.0,MER-8087,Zara,False,2022-07-18 22:46:05
9365854,CUST-6309,Laura Quinn,bab83589-d641-4582-8650-6d03af9ba3a1,e78bb97b-9f1b-44d2-a3f9-7bbf9ee8a1b2,51.77,EUR,Purchase,Pending,ACC-370461,1088.76,MER-2050,Netflix,True,2022-10-19 11:11:40
7681977,CUST-2238,Jackie O'Neil,b02e5ee3-7c2b-48e7-a368-97433f98fa03,abff3780-82bb-4e0d-ac48-d4322214be26,177.82,USD,Refund,Pending,ACC-537367,3805.97,MER-9727,Starbucks,True,2022-06-23 22:24:36
6343700,CUST-9739,John Doe,92893b00-9039-4f30-8723-8c441baa66f1,35d31c91-4e4d-46dd-815f-f5c11f7cb3fe,228.37,EUR,Purchase,Pending,ACC-786730,5377.17,MER-4952,Spotify,False,2022-05-18 00:28:27
6940370,CUST-5206,Frank Harris,bd271f31-209f-452b-aaac-b4e2597a9857,098a2e7e-a8b9-43f1-a8c9-c5acff5f73b1,71.52,EUR,Debit,Failed,ACC-715169,3787.6,MER-2145,Zara,True,2022-06-27 07:30:58
6738051,CUST-1230,Kurt Peters,da8bba7b-a98d-4571-8544-ec9bee9867ff,1f197a14-5bb1-435f-926e-65e05f251d82,70.22,JPY,Purchase,Failed,ACC-582795,5653.38,MER-8546,McDonald's,True,2022-11-14 02:39:23
3299860,CUST-8971,Eva Green,b3a17f08-88e4-4746-910e-2bea5eb732d2,4ec0bc02-8966-47fe-9b65-b3f5463c1698,219.28,GBP,Purchase,Success,ACC-479426,4560.46,MER-1496,Starbucks,True,2022-10-31 15:00:55
8670674,CUST-6080,Henry Miller,21fee60e-9198-4ae1-990e-9708b9bbbe9d,dc210df4-fb8f-4e3b-8185-d3ebadb709b3,478.19,EUR,Purchase,Pending,ACC-336981,4283.78,MER-3767,Starbucks,False,2022-07-31 15:28:32
9845964,CUST-2442,Alice Johnson,d992dfdb-6dd9-4e61-9eb4-59ea132602c5,eba62293-8a4f-4fa9-bc24-e04e097aae01,381.93,EUR,Debit,Failed,ACC-750742,6704.29,MER-5123,Zara,False,2022-10-29 15:13:14
