Profile-ID,Consumer-ID,Customer-Name,Session-ID,Transaction-Reference,Transaction-Amount,Currency,Transaction-Type,Transaction-Status,Account-Number,Account-Balance,Merchant-ID,Merchant-Name,Fraud-Flag,Timestamp
2570735,CUST-5400,Jackie O'Neil,1ec5f681-781d-4b2d-b259-beee53e92f61,1c241c9e-554a-49a8-aaf9-52dac640f9df,92.12,USD,Purchase,Pending,ACC-953980,5398.74,MER-2731,Spotify,False,2022-04-06 12:59:31
5881970,CUST-1130,Eva Green,47fadc23-af58-4287-a7fa-aace8ecad5d9,d3305e85-bd5b-4c9f-b4c5-a6d091d64da9,487.59,JPY,Debit,Success,ACC-828025,5837.04,MER-8469,McDonald's,False,2022-06-30 23:00:09
6950310,CUST-9361,Henry Miller,525ea251-91e6-4846-be04-fb17d81a6152,7db42216-8de7-483a-af81-b9074dfa203e,299.65,GBP,Purchase,Pending,ACC-236050,8228.65,MER-1022,Zara,False,2022-08-02 03:02:05
3688763,CUST-6781,John Doe,453f68e2-0bd4-4efa-8a12-1ece1d310943,82a62515-f798-4731-923d-1a468de5a6ea,212.88,JPY,Purchase,Success,ACC-477768,4775.33,MER-3637,Walmart,False,2022-05-21 22:47:31
2371264,CUST-1417,Henry Miller,0c161017-3431-48df-8e81-fe95164210cf,da33cd94-b4c8-40a7-833a-3c3b5d94c974,257.37,EUR,Purchase,Failed,ACC-955762,3285.5,MER-3867,Shell Gas Station,False,2022-09-29 14:08:42
1286884,CUST-4926,Charlie Davis,4781c5fd-827f-4f30-abcd-7f3c9c783bc7,9f63fd1e-a1a9-4ea8-aa01-6d6000cb30bd,264.29,JPY,Purchase,Success,ACC-526987,5007.01,MER-4930,Shell Gas Station,True,2022-09-10 09:34:05
2124421,CUST-4031,Jackie O'Neil,52aa3b26-54de-450f-aeb0-87f04e08c4e1,2702759b-32bc-48d9-b7ec-e6a713275381,296.36,EUR,Refund,Pending,ACC-884290,4051.53,MER-8109,Spotify,False,2022-08-06 02:32:38
9149291,CUST-4941,Bob Brown,244eb62d-c844-47e3-b44e-53467cf3c435,dd22cabc-0d84-4132-8791-b0ec1c9bb7dd,338.54,GBP,Debit,Success,ACC-216741,389.16,MER-5051,Apple Store,False,2022-04-22 00:50:50
7788860,CUST-6611,John Doe,b3f076bb-e4d5-480a-8752-7de7cf9c7d12,f322f0f0-22ee-48e7-86fa-3a32ed216f1d,22.57,GBP,Purchase,Success,ACC-350470,3452.51,MER-5464,Spotify,True,2022-06-14 02:57:06
4194295,CUST-4328,Bob Brown,01ea33cf-8f69-4e16-9a4d-7c0592fe44f0,07a1e15f-f423-4699-915c-37f3d363b635,345.25,JPY,Refund,Pending,ACC-216029,5989.59,MER-1264,Starbucks,True,2022-05-05 15:52:41
6992583,CUST-5917,Kurt Peters,c93cb002-80e8-4df3-b13e-8fda6e05c3ee,8f0072d7-ef95-4bb6-be66-630fd6d8e285,233.51,USD,Debit,Failed,ACC-672020,7873.2,MER-3209,McDonald's,True,2022-05-11 21:51:10
5957691,CUST-9569,Alice Johnson,7a5f8cd1-2c1d-4831-ad7c-d197dcf877be,8d8ddce8-c2bf-4802-9d5e-35a3dda58568,253.6,EUR,Purchase,Failed,ACC-335647,8923.54,MER-8083,Shell Gas Station,False,2022-08-11 13:22:01
2008293,CUST-3555,Ivy Nelson,9cf32c59-fb83-4ca7-9ce7-eeb7ef8d3f97,d5154cd7-ae81-4e4b-89c3-a8de5f4fe8dc,123.05,USD,Debit,Failed,ACC-617196,6127.09,MER-5994,Google Play,True,2022-02-27 11:06:01
8149666,CUST-3976,Henry Miller,9cdaafb9-83af-4470-a890-d3a4122945f5,5ac31c67-0708-4154-b84d-928e03abadcb,483.26,USD,Debit,Pending,ACC-896353,4625.85,MER-5030,McDonald's,False,2022-02-16 06:51:05
7803657,CUST-4152,Bob Brown,90a2bb6c-d5bc-4ccd-a827-1144869d3980,6e17e3dc-533d-4eee-8775-b5cc42afb21b,420.37,GBP,Refund,Success,ACC-289570,7407.36,MER-7450,Shell Gas Station,True,2022-04-29 11:46:26
5992897,CUST-4445,Jane Smith,98930fdf-c45c-4846-91f0-39da78f8f7d5,00032709-3dc9-41d2-8bd6-41a19a87fff8,57.05,USD,Refund,Pending,ACC-840419,4640.57,MER-4927,Apple Store,True,2022-07-20 07:18:28
2072066,CUST-8616,Ivy Nelson,db471058-c8ba-4ef0-8568-7918714fcc26,ff4061de-737c-4d01-b7f8-4b3f64b26690,415.5,GBP,Purchase,Pending,ACC-400743,501.31,MER-8631,Starbucks,True,2022-12-30 10:17:40
8079474,CUST-4839,Kurt Peters,064c2b4e-dfeb-4c62-bbc9-cb423b664555,288d5360-d37d-457f-9a45-7d95c8250ad3,18.81,EUR,Purchase,Pending,ACC-133853,7614.38,MER-1973,Starbucks,False,2022-04-01 18:13:30
3518522,CUST-7671,Kurt Peters,7759081f-751c-4e07-93bf-b2492cc77fd9,06066722-c02c-4afb-8a04-efb1b46a1beb,275.63,GBP,Refund,Pending,ACC-740778,8808.26,MER-7697,Target,True,2022-04-05 11:22:26
3920602,CUST-3437,Frank Harris,ebadbb94-b795-44a0-b086-91ebb4a921e4,65ba8bd3-0778-4a2b-b29e-9dd3e7fec357,125.22,JPY,Purchase,Success,ACC-496450,1491.56,MER-6144,Apple Store,False,2022-04-14 20:42:31
2240763,CUST-6890,Laura Quinn,d763e11f-2cea-4d1c-b1be-5ad427a80bbc,8d11ea82-8676-4030-ab64-6b93bafbca72,122.2,EUR,Purchase,Failed,ACC-542349,9726.28,MER-6811,Walmart,True,2022-01-24 06:29:39
9515339,CUST-9753,Alice Johnson,09bb9efe-430b-4874-a1e3-a4be26011564,922d3b46-b67f-4d5d-9c38-77b7633ba5c6,250.98,JPY,Refund,Success,ACC-439104,6974.04,MER-2439,McDonald's,False,2022-12-03 23:06:59
1965211,CUST-2425,Eva Green,45b3684a-3321-4c79-83a6-eb297e1dda5c,65ce833b-920b-4159-9cb5-1ed557192d95,298.75,GBP,Refund,Success,ACC-210329,5181.94,MER-8828,McDonald's,True,2022-07-10 02:17:33
4536304,CUST-2549,Charlie Davis,06e13a4a-a29f-4b8f-aaab-235b1972a703,34585bd8-468c-45fe-a49c-bbd86bb33b7e,103.16,EUR,Debit,Failed,ACC-394571,1023.62,MER-8226,McDonald's,True,2022-06-06 14:10:23
8128218,CUST-4460,Charlie Davis,82aaf3f5-8ace-4ac2-b648-7fa03dbbc0f3,8ee95031-654d-4fd8-8325-0ddaeb03315e,481.67,JPY,Refund,Success,ACC-386222,4130.64,MER-9434,Apple Store,False,2022-04-01 03:30:04
6979427,CUST-1453,Kurt Peters,89227e37-3553-4d64-84d4-195b5a05e819,e4d6f0f3-b2f7-49d6-b604-800872e8b2a6,75.98,EUR,Refund,Pending,ACC-239100,7169.25,MER-7191,Apple Store,False,2022-03-16 22:39:27
7734048,CUST-5067,Frank Harris,32c0f588-d42e-4ee8-bd03-bacfaa3b79ae,1290f614-340d-4ae9-946c-aea449a04972,298.53,USD,Purchase,Pending,ACC-488232,5370.7,MER-5795,Best Buy,False,2022-10-21 17:16:09
1751622,CUST-3112,Ivy Nelson,c9bc916a-bae8-44fc-bef7-ddca6710b9ac,770060b3-44c4-4407-b205-e0dff5cf85d6,250.76,JPY,Purchase,Success,ACC-464815,9225.65,MER-7909,Spotify,True,2022-01-14 07:52:45
6437649,CUST-9948,Kurt Peters,46bf49b8-875d-41c9-9155-192cd7e5bca1,e12eb387-5556-4cf4-b49b-aaca24b7a427,269.9,EUR,Debit,Success,ACC-813891,8671.82,MER-2883,Spotify,False,2022-09-18 08:16:15
6600472,CUST-5002,Charlie Davis,c39fb571-30da-4386-bfe4-dd17093eda30,87e5a04b-911c-4e62-8d15-2935cf813d23,225.44,GBP,Debit,Failed,ACC-540037,1140.77,MER-9439,Home Depot,True,2022-12-07 02:16:55
6076831,CUST-5380,Henry Miller,020b1168-3f38-4fe3-b605-3736f3c69f6d,f9fe94f2-100e-4f47-8cce-7b16dae139db,452.35,EUR,Refund,Pending,ACC-978306,9033.78,MER-2113,Apple Store,False,2022-06-28 05:04:22
1792999,CUST-2474,Grace Lee,a51aa380-7f3e-4c59-b98f-4bc65d201f90,bc48ab6a-f87a-4a88-b6ad-78a72eeefebe,132.55,USD,Purchase,Failed,ACC-185698,829.47,MER-5289,Zara,True,2022-02-07 20:54:20
3290686,CUST-8574,Jackie O'Neil,0bd4a4a2-a4b4-42db-a2e9-9c7eab05423f,6a60a3d8-eae0-4eaa-9f96-23321ecbcfd1,147.72,JPY,Refund,Pending,ACC-580752,1777.16,MER-9009,Uber,True,2022-01-03 12:27:59
2068068,CUST-5045,Kurt Peters,e5b1a957-6461-4683-9913-0668cd6603a4,a9e0ac90-1cc7-47ef-86bf-51369ad33974,395.4,EUR,Refund,Success,ACC-222183,8227.59,MER-4391,Walmart,False,2022-02-13 19:28:19
6998679,CUST-9157,Jackie O'Neil,5dfeaf18-0ad1-4b18-a284-e4a9dc95fefa,2cdb65ce-2d2a-4ca8-9617-22969dff1883,486.11,EUR,Debit,Failed,ACC-441103,2566.57,MER-7449,Netflix,False,2022-02-28 08:24:27
9376207,CUST-2829,Jane Smith,57bfe5d7-6488-4736-83d4-99fbff88912b,4d440cdc-0874-4c81-bd88-d4f5a7b0739d,218.78,GBP,Purchase,Pending,ACC-706504,9761.61,MER-9449,Google Play,True,2022-11-11 19:30:03
1119739,CUST-4997,Kurt Peters,ba46a35f-6c4d-454e-8df4-3a527d8ef46c,e45cb1de-8c28-4033-953e-589b06ee2c9a,197.52,USD,Purchase,Failed,ACC-324526,4461.8,MER-5897,Costco,False,2022-11-10 23:53:50
1492421,CUST-8341,Bob Brown,92f76f00-9f38-4f75-9906-f7690815c5d9,5f16cb1f-c3bd-48ba-aa61-4421aaec09d7,30.74,GBP,Debit,Pending,ACC-342353,1744.96,MER-4196,Target,True,2022-05-31 07:10:48
8312133,CUST-9607,Alice Johnson,560042fb-668e-4fd2-a0ea-41918472d7f1,9fe4d022-97d5-40b8-bf3c-b4113768bb0f,426.81,JPY,Debit,Success,ACC-694615,8228.92,MER-2581,Walmart,True,2022-09-28 16:24:51
4084329,CUST-3723,Jackie O'Neil,b0119d06-5430-4612-b3fd-6d3bad927cea,72e382b7-7bce-4758-b281-f5be33a71cdf,81.29,GBP,Debit,Pending,ACC-829806,2635.58,MER-1021,Shell Gas Station,True,2022-01-21 05:43:51
2456684,CUST-7090,Ivy Nelson,cd7034c2-2361-4e7f-af85-147f5060b8ac,bf17bbc0-1f7f-44d4-869c-2e9fbe2cf736,181.88,JPY,Debit,Failed,ACC-276607,5470.21,MER-6329,Walmart,True,2022-03-07 04:32:51
7632870,CUST-6820,Jane Smith,e234394f-7c6b-493c-bd9a-03a3b47ef45e,037c8fb2-b20f-40cb-9a1a-bbf35d0188e6,446.07,EUR,Debit,Success,ACC-507608,4789.09,MER-6325,Zara,False,2022-06-13 19:10:09
6695199,CUST-7245,Jackie O'Neil,a42a0a09-c7f9-4b51-84e7-0914ecc6805b,1de2638d-170e-4669-afd9-86e507a1e141,64.82,USD,Purchase,Success,ACC-356116,686.59,MER-6485,McDonald's,False,2022-02-04 10:24:48
2799138,CUST-4061,Grace Lee,d300e8db-7c0e-4909-bdae-f7b5744f0ada,257c0de6-406f-4c56-adbd-c508a0fcf1d6,452.5,USD,Refund,Pending,ACC-207266,5000.97,MER-2449,Spotify,False,2022-01-23 02:08:48
1982726,CUST-2657,Nancy Stevens,af3b505e-5bff-43b0-8c6b-d8d700ebd1ca,43152774-6508-4c43-9c0e-7deea4065052,386.44,USD,Purchase,Failed,ACC-869125,6799.59,MER-9668,Shell Gas Station,True,2022-03-31 15:54:55
9747843,CUST-7097,Mike Rogers,27d23df1-4796-4c02-900f-a17eb946012a,e7472ca1-5219-4c63-ba3c-69635e87c630,338.53,JPY,Purchase,Pending,ACC-446456,2946.49,MER-2207,Best Buy,False,2022-08-27 19:49:25
6412143,CUST-2705,Charlie Davis,c846be19-f6cd-4198-b1a4-a2a46077c9dc,c8f3457d-80e6-40ed-99a2-9234672ee76e,375.71,JPY,Debit,Pending,ACC-807050,4328.72,MER-2257,Amazon,False,2022-01-03 17:48:44
3803037,CUST-8805,Alice Johnson,55964d5e-f523-4798-9144-d309ef33ec3f,fb5a91ae-65aa-4641-a101-a643fc19a537,488.98,EUR,Debit,Pending,ACC-425778,6766.14,MER-1463,Starbucks,False,2022-08-29 15:25:35
9406860,CUST-5607,Frank Harris,5d17f276-18d3-499a-965b-47bef4bf7bf4,33458c19-67a5-4ef3-b6df-52e02c84c37a,189.71,JPY,Purchase,Pending,ACC-339207,7565.53,MER-4490,Google Play,True,2022-08-24 23:41:12
1531819,CUST-1624,Charlie Davis,60f7f7f6-59d5-4529-bdc7-f99c3e686e83,413c54d6-ee7b-4da9-bdd0-4be5eb1512c2,347.75,EUR,Purchase,Success,ACC-214906,594.59,MER-2486,Spotify,False,2022-05-14 16:32:25
4005855,CUST-2316,Mike Rogers,0e87937e-bb56-43d3-94e1-952da71fbf9f,902138a4-a44e-42c3-b78a-8e3124d7cb77,44.14,EUR,Debit,Pending,ACC-739797,1348.98,MER-6477,Apple Store,True,2022-07-06 12:34:41
6569306,CUST-5709,Laura Quinn,0b8014ce-208b-4d5e-bc58-dcc5940dfb78,25281b11-07bb-4992-ae32-6c132c4b7d4e,234.84,EUR,Debit,Success,ACC-886134,2982.6,MER-9340,Netflix,True,2022-07-09 16:31:43
4758305,CUST-3791,Kurt Peters,599e018e-6d07-4cb5-b5f3-b186842d5773,3dbbe751-80aa-4107-be2b-683ea6b7ca06,345.67,JPY,Debit,Success,ACC-514855,9556.61,MER-1701,Uber,False,2022-12-12 18:13:51
6167361,CUST-8683,Laura Quinn,9195cca2-e069-44f4-8814-4000cb966e38,4129c1b4-470a-457d-8136-d1a1b5ff9d61,45.32,USD,Purchase,Pending,ACC-208186,2455.2,MER-6087,Home Depot,True,2022-04-25 06:54:31
5365127,CUST-4357,Laura Quinn,e684f411-4406-4e16-bdff-ebcf78631c87,3e9c5ac4-d1d8-4e2c-8e63-d2e70b035db3,401.03,EUR,Refund,Pending,ACC-798724,8056.34,MER-4841,Shell Gas Station,False,2022-08-03 20:22:47
4342684,CUST-5292,Mike Rogers,89aabaad-074e-448d-943d-0e6a50e6cf91,0c18718b-b92d-4d78-994a-d31d17cf2956,312.54,JPY,Refund,Success,ACC-731275,9256.61,MER-2627,Walmart,True,2022-05-04 23:58:25
5779493,CUST-8779,Alice Johnson,289a5ec6-52a7-485e-9c16-17487a84973e,223fe7ef-f856-4db1-924c-ee78bd089d26,379.96,EUR,Debit,Pending,ACC-545235,204.58,MER-5555,Uber,False,2022-03-02 22:31:21
4025581,CUST-1520,Grace Lee,418fdcc4-024b-4cc2-a027-2d08d0634b1e,bce73460-db75-435a-819e-5effb9abb858,126.42,GBP,Refund,Failed,ACC-328677,8908.27,MER-1123,Google Play,False,2022-03-25 14:42:17
2573734,CUST-6382,Ivy Nelson,28bbc08d-da61-48ce-af20-9611bcd13837,5c7f781b-767e-4acc-8350-679f9902bf43,497.31,EUR,Purchase,Failed,ACC-264233,9890.29,MER-9301,Amazon,False,2022-06-07 01:44:40
7982578,CUST-4306,Ivy Nelson,0f8d6ba0-9ac2-449b-b36a-713ccb87d62c,6245ec7a-1b01-4cfa-9c2d-82ddb57481cd,471.28,USD,Debit,Failed,ACC-583398,7664.33,MER-5441,Target,True,2022-04-17 19:42:28
1548359,CUST-9367,Nancy Stevens,beaaa3de-c5c6-4024-a51a-1cc4d37ec073,5194ffdf-a1f5-4e2e-945c-dcac0641a0b5,338.11,JPY,Purchase,Success,ACC-897867,6821.56,MER-8138,Spotify,False,2022-09-18 17:10:01
8688620,CUST-3747,Ivy Nelson,591f51bb-a3c2-4de1-b304-edff2be3093a,d448aeb6-63d1-42c4-af84-dc394c4f6857,412.74,GBP,Purchase,Pending,ACC-115407,3294.32,MER-6086,Netflix,False,2022-05-23 00:15:11
4867031,CUST-9979,Grace Lee,c14c1f1f-c7f4-413f-b0c4-e88f3c1f5890,f06d5988-fe42-4458-b0be-14560fc0b48b,336.06,EUR,Purchase,Success,ACC-613636,2658.42,MER-8321,Amazon,True,2022-02-10 03:32:13
4888796,CUST-2559,Henry Miller,d680bd90-1c74-45a1-afd2-56ce30bfb4de,7426ef49-38f7-4a0b-a77f-ac4b760629be,236.49,GBP,Refund,Pending,ACC-152553,6829.06,MER-6772,McDonald's,False,2022-01-16 10:22:30
4099457,CUST-9151,Kurt Peters,8038d1ed-fa30-442b-bd54-7c3b655fce9d,a0321a91-40e6-4daf-9228-17dbc0d2e8c2,64.0,EUR,Refund,Pending,ACC-647732,9361.22,MER-2463,Netflix,True,2022-01-21 04:42:06
4851746,CUST-5692,Mike Rogers,5c8df7b5-87f0-48fc-959b-026c07fbb411,7526c6fc-09d6-4b37-9712-e458676caea0,407.14,GBP,Refund,Success,ACC-510887,2016.39,MER-5367,Shell Gas Station,False,2022-03-30 00:24:28
9367500,CUST-9524,Ivy Nelson,906e446d-9644-4919-b4fa-afb5c040a700,3c2ca98e-f8bd-4df9-9662-902c1211c9a0,141.43,JPY,Purchase,Success,ACC-226106,214.4,MER-5079,Home Depot,False,2022-08-06 21:54:49
6673784,CUST-1797,Grace Lee,2a91a2f9-aa41-494a-a1d6-41f9a7659a25,28fefe1c-5953-44a3-8e34-c7e4c8209b7c,96.1,USD,Purchase,Failed,ACC-820024,7662.05,MER-2301,Walmart,True,2022-03-15 19:45:00
8339539,CUST-5669,Ivy Nelson,d6e43700-a3ad-419a-81c1-27d28bf774ec,d382b884-e7da-4e0e-8453-97d4fc353861,406.68,EUR,Purchase,Success,ACC-298819,8418.76,MER-5198,Apple Store,True,2022-01-09 16:21:34
3511000,CUST-7512,Kurt Peters,319a2a80-3e85-4185-828f-a6d032de039d,ae3e633a-a3a2-4fb1-a027-b0174af856ed,411.95,GBP,Purchase,Failed,ACC-672232,5311.47,MER-3084,Best Buy,False,2022-09-27 02:50:33
9968132,CUST-7469,Jackie O'Neil,cab6608d-5894-45e9-ab2d-162543fb7602,416733ce-f533-4b4c-9ab2-3c5cd51c77d9,96.15,JPY,Refund,Pending,ACC-681262,634.4,MER-7838,McDonald's,False,2022-08-02 18:49:25
